halte_ID,halte_Name,halte_City,halteLat,halteLon
B03484P,Sbr. Dirjen Anggaran,Jakarta Timur,-6.227253,106.898692
B01680P,Jln. Tiang Bendera III,Jakarta Barat,-6.134768,106.80901
B04604P,Sbr. YPI Asyaadah,Jakarta Timur,-6.19093,106.94391
B06675P,Tebet Eco Park Selatan 5,Jakarta Selatan,-6.241581,106.85242
B06872P,Sbr. Jln. Ancol Selatan,Jakarta Utara,-6.134139,106.855696
B02347P,Masjid Jami Fathurrahman Ciracas,Jakarta Timur,-6.318244,106.87303
B00810P,Istiqlal 1,Jakarta Pusat,-6.172371,106.83071
B02253P,Masjid Al Mukarromah Jampea,Jakarta Utara,-6.108361,106.90098
B03525P,Sbr. Gg. H Ahmad Nado,Jakarta Selatan,-6.304389,106.80236
B06570P,Jln. Pangeran Jayakarta,Jakarta Pusat,-6.142671,106.82952
B00056P,Apartemen Kedoya Elok 2,Jakarta Barat,-6.188259,106.76855
B01817P,Kantor Pos Dukuh,Jakarta Timur,-6.291703,106.87567
B04479P,Sbr. SMPN 205,Jakarta Barat,-6.170212,106.70691
B00838P,Jln. Adiaksa II,Jakarta Selatan,-6.291913,106.78024
B06890P,Jln. Tenggiri Raya,Jakarta Utara,-6.11397,106.88007
