halte_ID,halte_Name,halte_City,halteLat,halteLon
B05311P,SMKN 28,Jakarta Selatan,-6.284944,106.79578
P00256,MH Thamrin,Jakarta Pusat,-6.188149,106.82299
B04045P,Sbr. Masjid At Taqwa Rawa Kuning,Jakarta Timur,-6.20319,106.96027
B01085P,Jln. Grafika,Jakarta Selatan,-6.290158,106.77095
B03915P,Sbr. Kel. Duri Kepa,Jakarta Barat,-6.185524,106.77367
B02723P,Penas Kalimalang 2,Jakarta Timur,-6.239095,106.87826
P00111,Kedoya Green Garden,Jakarta Barat,-6.164435,106.76301
B00064P,Ariobimo Sentral,Jakarta Selatan,-6.227471,106.83328
P00175,Pesakih,Jakarta Barat,-6.154803,106.71527
B05446P,St. Grogol,Jakarta Barat,-6.161785,106.78993
B05025P,Simpang Pahlawan Revolusi Kalimalang,Jakarta Timur,-6.245592,106.90576
B02009P,Kolong Tol Jakarta Serpong 1,Jakarta Selatan,-6.256082,106.76049
B04465P,Sbr. SMPN 131,Jakarta Selatan,-6.362219,106.80175
B00250P,Cikajang Wolter Monginsidi,Jakarta Selatan,-6.239122,106.81084
B01868P,Kec. Cipayung,Jakarta Timur,-6.328612,106.88789
B03728P,Sbr. Jln. H. Tamin S,Jakarta Utara,-6.160047,106.87716
B05105P,Simpang Rawa Kepa Utama,Jakarta Barat,-6.169911,106.80177
B01389P,Jln. Menteng Pulo II,Jakarta Selatan,-6.221456,106.84094
B00070P,ASMI 2,Jakarta Timur,-6.172158,106.88894
B05654P,Taman Spatodhea,Jakarta Selatan,-6.322818,106.82439
