halte_ID,halte_Name,halte_City,halteLat,halteLon
B03865P,Sbr. Jln. Taman Enau,Jakarta Timur,-6.232561,106.93361
B02751P,Permata Hijau 1,Jakarta Selatan,-6.22257,106.79028
B02708P,Pejambon,Jakarta Pusat,-6.175454,106.83269
B03652P,Sbr. Jln. Beo,Jakarta Selatan,-6.256595,106.75966
B01618P,Jln. Swadarma Utara VI,Jakarta Selatan,-6.227071,106.76054
B01350P,Jln. Mangga Besar 13,Jakarta Pusat,-6.141214,106.82696
B01702P,Jln. Warakas I Gg. 5B,Jakarta Utara,-6.116724,106.87801
B01805P,Kampung Melayu Kecil,Jakarta Selatan,-6.22499,106.86306
B00901P,Jln. Baru Tanah Merdeka,Jakarta Timur,-6.307818,106.87362
B04153P,Sbr. Ps. Kb. Pisang,Jakarta Barat,-6.152426,106.7807
B05132P,Simpang Sabar Raya 1,Jakarta Selatan,-6.24116,106.75245
B01942P,Kel. Rorotan,Jakarta Utara,-6.151739,106.95584
B04018P,Sbr. Masjid Al Bakrie,Jakarta Selatan,-6.218907,106.8378
