halte_ID,halte_Name,halte_City,halteLat,halteLon
B00226P,Buperta Cibubur,Luar Jakarta,-6.370321,106.89628
B05573P,Taman Asem PPSU Tj. Priok,Jakarta Utara,-6.117021,106.86998
B00349P,Flyover Bintaro,Jakarta Selatan,-6.25748,106.76478
B00366P,Flyover Pulo Gebang 1,Jakarta Timur,-6.210497,106.95047
B02023P,Komplek BPPT,Jakarta Barat,-6.194517,106.7556
B05733P,THB Cluster Nirwana,Luar Jakarta,-6.182299,106.99536
P00038,Cempaka Timur,Jakarta Timur,-6.166584,106.87591
B05118P,Simpang Raya PKP Cibubur I,Jakarta Timur,-6.34034,106.87371
B01427P,Jln. Nusa Indah VII,Jakarta Timur,-6.218457,106.93803
B02208P,Mandara Permai 6,Jakarta Utara,-6.11621,106.75871
B03293P,Rusun Rorotan,Jakarta Utara,-6.151766,106.95512
B00066P,Arsip Nasional RI 1,Jakarta Selatan,-6.279439,106.81987
B03420P,SDN Ragunan 14,Jakarta Selatan,-6.298262,106.82634
B03659P,Sbr. Jln. Buaran I,Jakarta Timur,-6.221043,106.91661
B05296P,SMK Karya Teladan,Jakarta Selatan,-6.258596,106.84351
B00701P,Green Terrace 2,Jakarta Timur,-6.30478,106.88724
B05108P,Simpang Rawasari Ahmad Yani,Jakarta Pusat,-6.187726,106.87473
B06895P,Danau Agung 13,Jakarta Utara,-6.144993,106.863245
B06647P,Robinson,Jakarta Selatan,-6.285104,106.84358
