halte_ID,halte_Name,halte_City,halteLat,halteLon
P00269,Velodrome,Jakarta Timur,-6.193468,106.8883
B02363P,Masjid Nur Alimin 2,Jakarta Timur,-6.302584,106.91756
P00004,ASEAN,Jakarta Selatan,-6.239889,106.79897
B02782P,Pertigaan Rukun Setu,Jakarta Timur,-6.307559,106.91562
B05305P,SMK Tj. Priok 2,Jakarta Utara,-6.113836,106.91102
B03248P,Ruko Moh Kahfi II,Jakarta Selatan,-6.335794,106.827
P00230,St. Palmerah,Jakarta Pusat,-6.208908,106.79706
B05488P,St. MRT Fatmawati,Jakarta Selatan,-6.292589,106.7936
B05314P,SMKN 33,Jakarta Timur,-6.180671,106.90662
B01853P,Kayuringin 2,Luar Jakarta,-6.245948,106.99247
B00305P,Dharma Bakti Cijantung,Jakarta Timur,-6.318713,106.86463
B03079P,Rawa Barat 1,Jakarta Selatan,-6.238813,106.8159
B03387P,SDN Lagoa,Jakarta Utara,-6.112279,106.91169
B06862P,Masjid Pasmar Marunda,Jakarta Utara,-6.116057,106.95214
B02115P,Lapangan Bola Danu Setiawan,Jakarta Timur,-6.252242,106.89466
B01948P,Kel. Sukabumi Selatan,Jakarta Barat,-6.217815,106.76976
B04106P,Sbr. MTsN 25 Jakarta,Jakarta Timur,-6.214833,106.89575
B00425P,Gg. Borobudur Ragunan,Jakarta Selatan,-6.306803,106.81679
B02538P,One Belpark 1,Jakarta Selatan,-6.304695,106.79445
B01623P,Jln. Swadaya Raya Jelambar,Jakarta Barat,-6.159064,106.7781
B03135P,RS Duren Sawit 2,Jakarta Timur,-6.232262,106.91019
B02502P,Museum Nasional VIsible Storage,Jakarta Timur,-6.307188,106.89653
B02929P,Pondok Molek,Jakarta Timur,-6.284344,106.90862
B03792P,Sbr. Jln. Mesjid I Benhil,Jakarta Pusat,-6.205164,106.80649
B02621P,Ps. Kaget Pengadegan,Jakarta Selatan,-6.249871,106.85659
B01413P,Jln. Nagrak Marunda,Jakarta Utara,-6.126878,106.95677
