halte_ID,halte_Name,halte_City,halteLat,halteLon
B03553P,Sbr. Gg. Pos Komodor,Jakarta Timur,-6.265515,106.88332
B01204P,Jln. Karang Tengah Raya,Jakarta Selatan,-6.309964,106.78105
B00825P,Jak Lingko Tanah Abang 2,Jakarta Pusat,-6.183885,106.81165
B05978P,Jln. Ancol Barat 1,Jakarta Utara,-6.1294,106.82006
B01995P,Klinik Persada Sari,Jakarta Barat,-6.17728,106.72226
P00279,Pancoran Tugu Arah Timur,Jakarta Selatan,-6.243082,106.84392
P00079,Imigrasi,Jakarta Selatan,-6.256977,106.82808
B05455P,St. Kebayoran 2,Jakarta Selatan,-6.235723,106.78285
B05300P,SMK Ristek Kikin,Jakarta Timur,-6.206887,106.93519
B02506P,Mushola Al Achyar Cipete,Jakarta Selatan,-6.262158,106.80415
B02882P,PLN Senayan,Jakarta Selatan,-6.216832,106.79325
B06731P,Sbr. Prapanca Apartment,Jakarta Selatan,-6.263316,106.808158
B02486P,MTsN 38,Jakarta Timur,-6.158498,106.95721
B04063P,Sbr. Masjid Jami Baiturrahman Tomang,Jakarta Barat,-6.172505,106.80357
B04608P,Sbr. MIN 20 Jakarta,Jakarta Utara,-6.122856,106.95719
B06010P,ASSA,Jakarta Utara,-6.149222,106.92471
B03403P,SDN Pegangsaan Dua 07,Jakarta Utara,-6.175069,106.91123
B03464P,Sbr. Bukit Cinere Indah,Luar Jakarta,-6.33992,106.78012
