halte_ID,halte_Name,halte_City,halteLat,halteLon
B02389P,Mayang Permai,Jakarta Utara,-6.116421,106.75963
B03913P,Sbr. Kel. Ciracas,Jakarta Timur,-6.32881,106.87779
P00072,Glodok,Jakarta Barat,-6.1445,106.81545
B03205P,Rsu Pengayoman,Jakarta Timur,-6.214694,106.88352
B04016P,Sbr. Manhattan Hotel,Jakarta Selatan,-6.225591,106.83013
B02475P,Monas 1,Jakarta Pusat,-6.172531,106.82315
P00186,Pondok Pinang,Jakarta Selatan,-6.28217,106.77204
B05303P,SMK Satria Srengseng,Jakarta Barat,-6.208852,106.75889
B05022P,Simpang Otista III Utara,Jakarta Timur,-6.231843,106.86776
P00240,Sunter Karya,Jakarta Utara,-6.137625,106.87081
B03287P,Rusun Pinus Elok Blok A,Jakarta Timur,-6.201272,106.93757
B06602P,Sbr. Jln. H. Oyar,Jakarta Utara,-6.1767,106.9183
B00123P,BBPK Jakarta,Jakarta Selatan,-6.302219,106.798
B00140P,Billy Moon,Jakarta Timur,-6.248271,106.93093
B04330P,Sbr. SDN Cipedak 03,Jakarta Selatan,-6.349013,106.80931
B02348P,Masjid Jami Hasbi,Jakarta Timur,-6.273154,106.88027
B02495P,Munggang 1,Jakarta Timur,-6.276272,106.85299
B06558P,Jln. Rawamangun Selatan 2,Jakarta Timur,-6.201932,106.8799
B01198P,Jln. Kampung Baru V Swadarma,Jakarta Selatan,-6.224839,106.76071
B03460P,Sbr. Binus Syahdan,Jakarta Barat,-6.200762,106.785
B04041P,Sbr. Masjid Arrahim Rawa Kompeni,Jakarta Barat,-6.104841,106.69008
B05526P,STIE Trianandra,Jakarta Timur,-6.226176,106.89875
B05172P,Simpang Tj. Duren Barat 1,Jakarta Barat,-6.169914,106.7752
B00515P,Gg. Mawar,Jakarta Timur,-6.267096,106.88251
