halte_ID,halte_Name,halte_City,halteLat,halteLon
P00016,BKN,Jakarta Timur,-6.257751,106.87
B02678P,Ps. Santa,Jakarta Selatan,-6.238971,106.8126
B00322P,DPR MPR 2,Jakarta Pusat,-6.206314,106.80194
B01990P,Klinik Hemodialisa Pandaoni Medika,Jakarta Timur,-6.202247,106.89073
B00060P,Apotik Rini Rawamangun,Jakarta Timur,-6.199914,106.88595
B04713P,Simpang Bango Tridharma Raya,Jakarta Selatan,-6.303002,106.80452
B01921P,Kel. Kalisari,Jakarta Timur,-6.33716,106.85613
B02736P,Perdatam,Jakarta Selatan,-6.249502,106.84284
B02735P,Pengayoman,Luar Jakarta,-6.175358,106.64801
B04685P,Seskoal 2,Jakarta Selatan,-6.238015,106.77247
B05246P,SMA Cengkareng 1,Jakarta Barat,-6.14307,106.71742
B01919P,Kel. Jati Pulo,Jakarta Barat,-6.175757,106.80318
B01505P,Jln. Plk II Cililitan Besar,Jakarta Timur,-6.265021,106.87468
B03134P,RS Duren Sawit 1,Jakarta Timur,-6.230656,106.91014
B04215P,Sbr. Polsek Ciracas,Jakarta Timur,-6.290414,106.87138
B02867P,Plaza Kemang 88,Jakarta Selatan,-6.270202,106.81539
B01773P,Jembatan Tiga 2,Jakarta Utara,-6.132751,106.79245
B04014P,Sbr. Man 18 Jakarta,Jakarta Timur,-6.232594,106.94286
