halte_ID,halte_Name,halte_City,halteLat,halteLon
P00159,Pasar Rumput,Jakarta Selatan,-6.207125,106.84112
B01875P,Kec. Kembangan,Jakarta Barat,-6.195068,106.74247
B01184P,Jln. Kaimun Jaya,Jakarta Selatan,-6.292537,106.78705
B04136P,Sbr. Ps. Cengkareng,Jakarta Barat,-6.151851,106.72708
B00198P,Budhaya Santo Agustinus,Jakarta Timur,-6.220866,106.92346
B01235P,Jln. Kb. Nanas,Jakarta Selatan,-6.220356,106.78136
B02217P,Margaguna 1,Jakarta Selatan,-6.263332,106.78775
B02244P,Masjid Al Huda Kemayoran,Jakarta Pusat,-6.163822,106.85274
P00250,Tebet Eco Park II Arah Timur,Jakarta Selatan,-6.243056,106.85208
B00121P,Baywalk 1,Jakarta Utara,-6.109908,106.77828
B03057P,Puskesmas Kota Bambu Selatan,Jakarta Barat,-6.186436,106.80737
B02101P,KUA Pasar Minggu,Jakarta Selatan,-6.300085,106.82626
B03314P,MH Thamrin 2,Jakarta Pusat,-6.188238,106.82277
B00495P,Gg. Kelor 2,Jakarta Timur,-6.211486,106.86066
B04049P,Sbr. Masjid Darussalam Cipedak,Jakarta Selatan,-6.346174,106.8104
B00843P,Jln. Al Hidayah Balekambang,Jakarta Timur,-6.288369,106.85204
