halte_ID,halte_Name,halte_City,halteLat,halteLon
B02638P,Ps. Kramat Jati 2,Jakarta Timur,-6.269037,106.86664
B02760P,Pertamina Kalideres Daan Mogot,Jakarta Barat,-6.15571,106.70927
P00031,Cawang Otista,Jakarta Timur,-6.243607,106.86876
B05499P,St. Rawa Buaya,Jakarta Barat,-6.163471,106.72374
P00069,Gedong Panjang,Jakarta Barat,-6.132617,106.80596
B06237P,Pertamina Marine III,Jakarta Utara,-6.108387,106.90567
B02141P,Lion Center,Jakarta Timur,-6.240451,106.87898
B02059P,Komplek Pertokoan Cempaka Putih,Jakarta Pusat,-6.173296,106.85976
B00630P,Gereja Jemaat Kiwi,Jakarta Timur,-6.339041,106.87215
B05648P,Taman Ria,Jakarta Pusat,-6.213308,106.80236
B00883P,Jln. Bakti,Luar Jakarta,-6.249166,107.01577
B01322P,Jln. Limo Grogol Utara,Jakarta Selatan,-6.22506,106.77851
B05508P,St. Tj. Barat 1,Jakarta Selatan,-6.307524,106.83926
B03001P,Pulo Kamboja,Jakarta Selatan,-6.215656,106.79376
B00685P,Gramedia Harapan Indah,Luar Jakarta,-6.17631,106.97427
B06039P,STIP 2,Jakarta Utara,-6.104694,106.95903
B00805P,Ir H Djuanda,Luar Jakarta,-6.381864,106.86551
B03699P,Sbr. Jln. Gading Raya II,Jakarta Timur,-6.206814,106.88183
B05003P,Simpang Matraman 2,Jakarta Timur,-6.201601,106.85144
B02104P,Kuningan Media,Jakarta Selatan,-6.208989,106.83039
B05725P,Term. Senen,Jakarta Pusat,-6.17356,106.84213
B03429P,SDN Sukabumi Utara 04,Jakarta Barat,-6.206569,106.77233
B00067P,Arsip Nasional RI 2,Jakarta Selatan,-6.279481,106.81995
P00067,Gatot Subroto LIPI Arah Barat,Jakarta Selatan,-6.227392,106.81763
B04454P,Sbr. SMKN 49,Jakarta Utara,-6.129632,106.95568
B06186P,Rajiman 2,Jakarta Timur,-6.200191,106.92225
