halte_ID,halte_Name,halte_City,halteLat,halteLon
B00243P,Cervino Village,Jakarta Selatan,-6.224355,106.85165
B05680P,Tj. Mas Raya,Jakarta Selatan,-6.308428,106.8391
B02758P,Persahabatan,Jakarta Timur,-6.20222,106.88512
B01207P,Jln. Karet Pasar Baru Barat VII,Jakarta Pusat,-6.212105,106.81764
B02518P,Musholla Al Mukhlisin 1,Jakarta Utara,-6.127835,106.9179
B02046P,Komplek Keuangan Saaba,Jakarta Barat,-6.215101,106.73151
B02282P,Masjid Attahiriyah,Jakarta Selatan,-6.225242,106.86019
B00502P,Gg. Langga,Jakarta Timur,-6.26626,106.88132
B03407P,SDN Penjaringan 3,Jakarta Utara,-6.12509,106.80254
B01676P,Jln. Teluk Mandar 1,Jakarta Timur,-6.238715,106.90988
B01242P,Jln. Kb. Pala II,Jakarta Timur,-6.214256,106.8618
B04942P,Simpang KH Abdulloh Karang Tengah 1,Jakarta Utara,-6.147051,106.97188
B03006P,Pulo Mas Ruko,Jakarta Timur,-6.178306,106.89677
B04263P,Sbr. Puskesmas Setiabudi,Jakarta Selatan,-6.206882,106.83363
B00018P,AKR Tower,Jakarta Barat,-6.190732,106.76743
B05009P,Simpang Meruya Ilir 1,Jakarta Barat,-6.196682,106.75517
B06646P,Jln. Cinere Raya 2,Luar Jakarta,-6.33358,106.78281
B01375P,Jln. Masjid Jatinegara,Jakarta Timur,-6.219428,106.86879
B02816P,Perumahan Walikota Jakbar 1,Jakarta Barat,-6.214325,106.72509
B03928P,Sbr. Kel. Pondok Labu,Jakarta Selatan,-6.30655,106.79871
B01143P,Jln. H. Sholeh I,Jakarta Barat,-6.220068,106.77181
B00092P,Bacang Lubang Buaya,Jakarta Timur,-6.288956,106.89696
