halte_ID,halte_Name,halte_City,halteLat,halteLon
B05069P,Simpang Persahabatan Raya,Jakarta Timur,-6.206364,106.88575
B02029P,Komplek Dirgantara III Halim PK,Jakarta Timur,-6.284809,106.90458
B03270P,Rusun Cipinang Besar Selatan,Jakarta Timur,-6.231625,106.88288
P00220,Senen Sentral,Jakarta Pusat,-6.178287,106.84197
B00821P,Jagakarsa St. Lenteng Agung,Jakarta Selatan,-6.332399,106.83506
B06544P,Manggarai 1,Jakarta Selatan,-6.208717,106.84808
B01161P,Jln. Industri Tj. Priok,Jakarta Utara,-6.118624,106.86783
B02088P,KPP Pratama Jakarta Pluit,Jakarta Utara,-6.132331,106.82082
P00275,Keselamatan,Jakarta Selatan,-6.222946,106.84745
B05804P,TTI Center,Jakarta Selatan,-6.2862,106.8339
B05705P,Term. Grogol 2,Jakarta Barat,-6.16618,106.79329
B01498P,Jln. Pinang VI Pondok Labu,Jakarta Selatan,-6.30618,106.80099
