halte_ID,halte_Name,halte_City,halteLat,halteLon
B02234P,Masjid Al Barokah 1,Jakarta Timur,-6.301819,106.91382
P00294,Sawah Besar Arah Selatan,Jakarta Barat,-6.157368,106.818661
B00222P,Bundaran Senayan 2,Jakarta Pusat,-6.227877,106.80068
B00185P,Brimob Pejaten Barat 2,Jakarta Selatan,-6.270925,106.84644
B00842P,Jln. Al Falah Duri Kosambi,Jakarta Barat,-6.178709,106.71726
B03296P,Rusun Tanah Abang 1,Jakarta Pusat,-6.192314,106.81481
B04880P,Simpang Jatinegara Timur IV,Jakarta Timur,-6.222277,106.86838
B04825P,Simpang H. Ali Raya Tengah,Jakarta Timur,-6.292558,106.85951
B05910P,Yayasan Al Azhar Syuhada,Jakarta Selatan,-6.326569,106.82067
B04907P,Simpang Kawi Raya,Jakarta Selatan,-6.209476,106.83322
B06832P,Gg. H. Ali,Jakarta Selatan,-6.327369,106.833219
B00038P,Ampera 4,Jakarta Selatan,-6.291345,106.8172
B03741P,Sbr. Jln. Kampung Baru V,Jakarta Selatan,-6.225077,106.76062
B02637P,Ps. Kramat Jati 1,Jakarta Timur,-6.269058,106.86691
B02269P,Masjid Arrohmah,Jakarta Selatan,-6.314733,106.83653
B06123P,Sbr. Jln. Kramat Jaya Baru I,Jakarta Pusat,-6.184272,106.855191
B01574P,Jln. Sentosa Tambun Rengas,Jakarta Timur,-6.176636,106.96234
