halte_ID,halte_Name,halte_City,halteLat,halteLon
B04949P,Simpang Kopi Bandengan Selatan,Jakarta Barat,-6.135839,106.80689
P00037,Cempaka Tengah,Jakarta Pusat,-6.170398,106.86659
P00013,Kota,Jakarta Barat,-6.13679,106.8149
B00788P,IGI,Jakarta Timur,-6.182981,106.91917
B01950P,Kel. Susukan,Jakarta Timur,-6.312595,106.87518
B02771P,Pertigaan Dewi Sartika,Jakarta Timur,-6.258864,106.864131
B03861P,Sbr. Jln. Swasembada Barat V,Jakarta Utara,-6.125172,106.88492
B05926P,Yayasan Nurul Ihsan Pulo Gebang,Jakarta Timur,-6.215076,106.95527
B02213P,Mangga Dua Square,Jakarta Utara,-6.135311,106.83102
B05960P,Sbr. Jln. Samudera 1,Jakarta Utara,-6.11637,106.87055
B04650P,Sekolah Purba Adhika 1,Jakarta Selatan,-6.311037,106.78555
B02062P,Komplek Polri Duren Tiga,Jakarta Selatan,-6.254242,106.83148
B03050P,Puskesmas Kelapa Gading,Jakarta Utara,-6.157489,106.90703
B00214P,Bumiputera,Jakarta Selatan,-6.206839,106.82234
B05037P,Simpang Panjang Kb. Jeruk 2,Jakarta Barat,-6.19808,106.76938
B01864P,Kb. Nanas,Luar Jakarta,-6.221291,106.63364
