halte_ID,halte_Name,halte_City,halteLat,halteLon
B03557P,Sbr. Gg. Rezeki Cijantung,Jakarta Timur,-6.32655,106.85576
P00101,Kampung Rambutan,Jakarta Timur,-6.309885,106.88216
B05884P,Wisma Asia II,Jakarta Barat,-6.189386,106.79791
B01033P,Jln. Daud I Sukabumi Utara,Jakarta Barat,-6.206437,106.77434
B04847P,Simpang Indraloka 1,Jakarta Barat,-6.157095,106.77782
B04218P,Sbr. Polsek Makasar,Jakarta Timur,-6.29086,106.8844
B03968P,Sbr. Komplek Dolog Jaya,Jakarta Timur,-6.248114,106.91592
B06283P,Tribuana,Jakarta Timur,-6.323315,106.84662
B06592P,SPBU Tugu Selatan,Jakarta Utara,-6.13437,106.91585
B05703P,Term. Depok Baru,Luar Jakarta,-6.391068,106.82251
B01662P,Jln. Tj. Duren Utara V,Jakarta Barat,-6.173301,106.78304
B00678P,Graha Nusantara,Jakarta Selatan,-6.276867,106.76244
B06671P,Sbr. Jln.Tebet Barat Raya,Jakarta Selatan,-6.233911,106.85073
