halte_ID,halte_Name,halte_City,halteLat,halteLon
P00206,RS Harapan Kita Arah Utara,Jakarta Barat,-6.184489,106.79674
B01794P,Kalibata City 1,Jakarta Selatan,-6.255951,106.85404
B05825P,Univ. Borobudur 2,Jakarta Timur,-6.241463,106.89608
B04142P,Sbr. Ps. Gardu,Jakarta Timur,-6.289881,106.89302
B00108P,Bandar Djakarta Bekasi,Luar Jakarta,-6.227085,106.99683
B01304P,Jln. KRI Harimau,Jakarta Selatan,-6.253467,106.79112
B03431P,SDN Sukasari Enam 2,Luar Jakarta,-6.189308,106.64182
B00801P,Institut Teknologi Budi Utomo,Jakarta Timur,-6.221618,106.93914
B05380P,SMPN 263,Jakarta Timur,-6.29461,106.87865
B06605P,Jln. Pegangsaan Dua 10,Jakarta Utara,-6.18042,106.91838
B05697P,Telkomsel Jln. Nangka,Jakarta Selatan,-6.304254,106.84593
B02508P,Mushola Al Hidayah Batu Ampar,Jakarta Timur,-6.274675,106.86059
B02277P,Masjid At Taqwa 1,Jakarta Selatan,-6.276957,106.84587
B03528P,Sbr. Gg. H. Abdullah Marunda,Jakarta Utara,-6.125689,106.95681
