halte_ID,halte_Name,halte_City,halteLat,halteLon
B02534P,Nurul Fikri Buaran,Jakarta Timur,-6.220706,106.91798
B05388P,SMPN 68,Jakarta Selatan,-6.278279,106.79964
B05397P,SMU 79,Jakarta Selatan,-6.225412,106.83865
B03556P,Sbr. Gg. Rawa Gurih,Jakarta Timur,-6.284347,106.85365
B06911P,Senayan JCC 3,Jakarta Pusat,-6.208123,106.8042
B02489P,Muara Angke,Jakarta Utara,-6.110009,106.77471
B05241P,Slipi Petamburan 1,Jakarta Pusat,-6.201627,106.8001
B00599P,Gedung Pertamina,Jakarta Selatan,-6.230483,106.78971
B02557P,Palem Semi 2,Luar Jakarta,-6.220361,106.61649
B03275P,Rusun Jatinegara Kaum,Jakarta Timur,-6.211814,106.899422
B03207P,RSUD Cengkareng,Jakarta Barat,-6.142238,106.73398
