halte_ID,halte_Name,halte_City,halteLat,halteLon
P00136,Mayestik,Jakarta Selatan,-6.241921,106.79077
B03325P,SD Jatinegara Kaum,Jakarta Timur,-6.19781,106.90496
B02554P,Pal Batu 2,Jakarta Selatan,-6.224559,106.8446
B00875P,Jln. Asmin 2,Jakarta Timur,-6.308725,106.87205
B00114P,UPT. LLHD 1,Jakarta Selatan,-6.22577,106.83507
B02049P,Komplek KPLP Marunda,Jakarta Utara,-6.128493,106.95649
P00185,Pondok Indah 2,Jakarta Selatan,-6.267231,106.78365
B01849P,Kavling Pengadilan Jln. Dermaga,Jakarta Timur,-6.222991,106.9072
B03715P,Sbr. Jln. H. Kincan Rawa Buaya,Jakarta Barat,-6.164546,106.73543
B05458P,St. Klender 2,Jakarta Timur,-6.213433,106.89787
B06653P,Penggilingan 2,Jakarta Timur,-6.214423,106.93973
B03093P,Rengas,Jakarta Selatan,-6.238871,106.81704
B02093P,KPP Pratama Tanah Abang Satu,Jakarta Pusat,-6.202066,106.806803
B06755P,Kelok 9 Kalimalang,Jakarta Timur,-6.246918,106.909598
B04318P,Sbr. Sangrila Indah,Jakarta Selatan,-6.237318,106.75925
B05056P,Simpang Pegangsaan Dua Hybrida,Jakarta Utara,-6.148745,106.91565
B06090P,Jln. Menceng Raya,Jakarta Barat,-6.123454,106.71804
B01873P,Kec. Kb. Jeruk,Jakarta Barat,-6.198513,106.76455
B01828P,Kapin,Jakarta Timur,-6.248853,106.93019
B02053P,Komplek Mandiri Giant Express 2,Luar Jakarta,-6.297573,106.76499
B05669P,Tanah Abang Blok G,Jakarta Pusat,-6.18865,106.81293
B03023P,Pusat Pelayanan Warga Summarecon,Jakarta Utara,-6.14844,106.91495
B05827P,Univ. Borobudur 4,Jakarta Timur,-6.243707,106.89891
B05075P,Simpang Pisangan Lama III Selatan,Jakarta Timur,-6.213529,106.87885
B05323P,SMKN 54,Jakarta Pusat,-6.155175,106.86089
B06317P,Sbr. Jln. R. Anggun,Jakarta Barat,-6.161055,106.76992
