halte_ID,halte_Name,halte_City,halteLat,halteLon
B01728P,Jatibening 1,Luar Jakarta,-6.257161,106.94651
B04789P,Simpang Danau Sunter Utara Barat,Jakarta Utara,-6.139853,106.85663
B04560P,Sbr. TK Tunas Harapan,Jakarta Selatan,-6.232157,106.75153
B00113P,Bank Indonesia 2,Jakarta Pusat,-6.182667,106.82275
B00400P,Gg. Ali,Jakarta Timur,-6.307683,106.87636
B02604P,Ps. Enjo 2,Jakarta Timur,-6.214775,106.87785
B02781P,Pertigaan Pejaten Barat,Jakarta Selatan,-6.275464,106.82066
B05946P,Ps. Jabon Meruya,Jakarta Barat,-6.200732,106.72901
B02622P,Ps. Kam 1,Jakarta Timur,-6.231702,106.8742
P00274,Yos Sudarso Kodamar,Jakarta Utara,-6.162043,106.88169
B01781P,Joglo,Jakarta Barat,-6.220009,106.74171
B04641P,Sekolah Muhammadiyah Grogol,Jakarta Barat,-6.163319,106.79327
B02162P,LPP RRI 2,Jakarta Selatan,-6.252092,106.79141
B06659P,Polsek Penjaringan,Jakarta Utara,-6.125179,106.80118
B01417P,Jln. Nangka 1,Jakarta Selatan,-6.303876,106.84724
B02514P,Mushola As Salam Batu Ampar,Jakarta Timur,-6.271313,106.86033
B03440P,Sbr. Akademi Farmasi Mahadhika,Jakarta Timur,-6.312606,106.86941
B01545P,Jln. Rorotan XI,Jakarta Utara,-6.145774,106.95655
B01328P,Jln. Lotus Indah,Jakarta Utara,-6.116215,106.76534
B06789P,Jl. Marunda Makmur I,Jakarta Utara,-6.107259,106.959837
B00197P,Buddha Tzu Chi,Jakarta Utara,-6.107998,106.73942
B01707P,Jln. Warakas V,Jakarta Utara,-6.124062,106.88285
