halte_ID,halte_Name,halte_City,halteLat,halteLon
B05587P,Taman Elok 1,Jakarta Timur,-6.195743,106.93526
P00036,Cempaka Putih,Jakarta Timur,-6.174207,106.87642
B01265P,Kemang Raya 40,Jakarta Selatan,-6.265429,106.81602
B01096P,Jln. H. Aman,Jakarta Timur,-6.226789,106.92316
B01130P,Jln. H. Muslim,Jakarta Selatan,-6.309044,106.79365
B01385P,Jln. Melur Tugu,Jakarta Utara,-6.12276,106.90791
B06053P,Selatan St. Gondangdia,Jakarta Pusat,-6.187059,106.8329
P00107,Kebayoran Lama Bungur,Jakarta Selatan,-6.252688,106.78164
B06091P,Jln. Menceng Raya 1,Jakarta Barat,-6.12641,106.72055
B05494P,St. Pasar Minggu 1,Jakarta Selatan,-6.283156,106.84468
B05643P,Taman Rasuna Tower 10,Jakarta Selatan,-6.218581,106.83599
B05113P,Simpang Raya Ceger Mabes Hankam,Jakarta Timur,-6.306447,106.88835
B01721P,Jamsostek Gatot Subroto,Jakarta Selatan,-6.232925,106.82187
B06847P,Sbr. Gg. Cermai,Jakarta Selatan,-6.324671,106.811372
B05931P,YBK,Jakarta Selatan,-6.270872,106.8466
B02129P,Lebak Bulus Jak Lingko,Jakarta Selatan,-6.289301,106.77299
B05114P,Simpang Raya Cilincing Sungai Landak,Jakarta Utara,-6.101579,106.93808
B03925P,Sbr. Kel. Meruya Selatan,Jakarta Barat,-6.214923,106.73657
B02118P,Lapangan Kaprina,Jakarta Timur,-6.347866,106.88461
B02091P,KPP Pratama Tambora,Jakarta Barat,-6.136138,106.81037
B01327P,Jln. Lorong 5,Jakarta Utara,-6.107716,106.8955
B06197P,Jln. Balai Kimia,Jakarta Timur,-6.343677,106.85802
