halte_ID,halte_Name,halte_City,halteLat,halteLon
B00335P,Embun Pagi Islamic Elementary School,Jakarta Timur,-6.248768,106.92911
B00949P,Jln. Budi Murni Raya Cilangkap,Jakarta Timur,-6.33352,106.89479
P00008,Bandengan Selatan,Jakarta Barat,-6.136318,106.80347
P00043,Cipulir,Jakarta Selatan,-6.237818,106.76541
B02445P,Midi Utama Condet Raya,Jakarta Timur,-6.275675,106.85596
B04610P,Sekolah Al Huda 1,Jakarta Barat,-6.149731,106.72736
B01697P,Jln. Villa Ampera,Jakarta Selatan,-6.273183,106.81589
B02536P,Olieku Jln. Aries Permai,Jakarta Barat,-6.197188,106.74819
B00730P,H. Nawi Jln. Timbul,Jakarta Selatan,-6.268439,106.79744
B00406P,Gg. Arba Johar Baru,Jakarta Pusat,-6.185385,106.85234
B03750P,Sbr. Jln. Kemang Selatan VIII,Jakarta Selatan,-6.268532,106.8157
B04848P,Simpang Indraloka 2,Jakarta Barat,-6.15703,106.77786
B01521P,Jln. Pule I Cijantung,Jakarta Timur,-6.326061,106.86306
