halte_ID,halte_Name,halte_City,halteLat,halteLon
B02541P,Otorita Asahan,Jakarta Selatan,-6.223991,106.8159
B06542P,Sbr. RPTRA Pesona Manggarai,Jakarta Selatan,-6.213105,106.85284
P00152,Pasar Genjing,Jakarta Timur,-6.194446,106.86092
B03222P,RSUP Persahabatan,Jakarta Timur,-6.203866,106.88582
B00556P,Gg. Sawo Joglo,Jakarta Barat,-6.217751,106.75034
B00850P,Jln. Alhidayah III,Jakarta Timur,-6.298639,106.9064
B00146P,Bintaro Kodam,Jakarta Selatan,-6.260196,106.76594
B05247P,SMA Islam As Syafiiyah 01,Jakarta Selatan,-6.220766,106.85339
B01588P,Jln. SMAN 64,Jakarta Timur,-6.332331,106.89008
B01152P,Jln. Harun II Sukabumi Utara,Jakarta Barat,-6.20364,106.77662
B01434P,Jln. Pahlawan Sukabumi Selatan,Jakarta Barat,-6.223927,106.77164
