halte_ID,halte_Name,halte_City,halteLat,halteLon
B00611P,Gelora Bung Karno 1,Jakarta Selatan,-6.224642,106.8056
B00354P,Flyover Jatinegara 1,Jakarta Timur,-6.215301,106.87356
B02109P,Lakesgilut TNI AU 2,Jakarta Timur,-6.287858,106.89803
B03298P,Rusun Tipar Cakung,Jakarta Timur,-6.171493,106.93731
B05453P,St. Karet,Jakarta Pusat,-6.200377,106.81546
B01974P,Kesatrian Kowal Cut Nyak Dhien,Jakarta Pusat,-6.194307,106.81436
B00084P,Atrium 2,Jakarta Pusat,-6.17687,106.84042
B04748P,Simpang Camar 2,Jakarta Utara,-6.113256,106.9193
B00792P,Imigrasi Jaktim 2,Jakarta Timur,-6.214552,106.8818
B03111P,RPTRA Kampung Pulo Asri,Jakarta Timur,-6.277931,106.88373
B00492P,Gg. Kancil Marunda,Jakarta Utara,-6.106711,106.96479
B02432P,Mess Wirayudha 1,Jakarta Timur,-6.241569,106.88041
B04553P,Sbr. TK Dinamika,Jakarta Timur,-6.29502,106.90397
B06867P,Sbr. SDIT At Tahiriyah,Jakarta Timur,-6.329288,106.876315
B03425P,SDN Rorotan 07,Jakarta Utara,-6.146566,106.95638
B04790P,Simpang Darmawangsa X,Jakarta Selatan,-6.257555,106.80048
B03929P,Sbr. Kel. Rawa Bunga,Jakarta Timur,-6.221718,106.86948
B05518P,Stella Maris 1,Jakarta Utara,-6.112083,106.79282
B05005P,Simpang Media Massa,Jakarta Timur,-6.231679,106.88636
B04180P,Sbr. PAUD Tunas Bahari,Jakarta Timur,-6.236813,106.915
B05915P,Yayasan Asih Budi,Jakarta Timur,-6.229867,106.92007
B05873P,Kantor Walikota Jakut 1,Jakarta Utara,-6.11906,106.89304
B03401P,SDN Palmerah 09,Jakarta Barat,-6.207705,106.78805
B06681P,Waduk Papanggo,Jakarta Utara,-6.127219,106.87284
B05205P,Simpang Tomang Asli Kamboja,Jakarta Barat,-6.179197,106.80256
B00416P,Gg. Barokah Marunda,Jakarta Utara,-6.12779,106.95874
B02204P,MAN 21,Jakarta Timur,-6.158853,106.95786
B03669P,Sbr. Jln. Cakrawala,Jakarta Timur,-6.264077,106.8843
B02693P,Ps. Ujung Menteng,Jakarta Timur,-6.190104,106.96693
