halte_ID,halte_Name,halte_City,halteLat,halteLon
P00193,Pulo Gadung 2,Jakarta Timur,-6.183098,106.90872
B06798P,Jln. Gorda,Jakarta Timur,-6.289593,106.89598
B02405P,Melati Mas Residence 2,Luar Jakarta,-6.271291,106.65563
B05502P,St. Sudirman 2,Jakarta Pusat,-6.201883,106.82277
B03156P,RS Mitra Keluarga 2,Luar Jakarta,-6.24088,106.99285
B00389P,Gama Tower,Jakarta Selatan,-6.22414,106.83303
B05588P,Taman Elok 2,Jakarta Timur,-6.195679,106.93531
P00181,Pluit,Jakarta Utara,-6.115795,106.79037
B00673P,Graha Kemenpora,Jakarta Pusat,-6.214153,106.79891
B00728P,H. Naman Noer Ali,Jakarta Timur,-6.248932,106.94208
B04491P,Sbr. SMPN 263,Jakarta Timur,-6.29464,106.87828
B04607P,Sbr. Marunda Baru,Jakarta Utara,-6.124819,106.95694
B02472P,Moch Yusuf Raya 1,Luar Jakarta,-6.379631,106.84094
B03138P,RS Grand Family,Jakarta Utara,-6.123468,106.73897
B02671P,Ps. Pulo Gadung 2,Jakarta Timur,-6.18751,106.90589
B02018P,Komplek Angkasa Halim PK,Jakarta Timur,-6.261737,106.88599
B02821P,Pesona Kalisari,Jakarta Timur,-6.337634,106.85748
B05597P,Taman Ismail Marzuki,Jakarta Pusat,-6.19163,106.83847
B02381P,Masjid Safinatul Husna,Jakarta Barat,-6.138183,106.71594
