halte_ID,halte_Name,halte_City,halteLat,halteLon
B05567P,Suzuki Panjang Arteri,Jakarta Barat,-6.191998,106.76896
B05082P,Simpang Pondok Bambu Batas 1,Jakarta Timur,-6.241476,106.90061
B01867P,Kec. Cilincing,Jakarta Utara,-6.102739,106.93894
B01612P,Jln. Sunter Jaya VI,Jakarta Utara,-6.160663,106.8727
B05015P,Simpang Meruya Selatan Saaba,Jakarta Barat,-6.214625,106.73768
B00631P,Gereja Katholik Salib Suci,Jakarta Utara,-6.125765,106.91976
B05612P,Taman Lenteng Agung,Jakarta Selatan,-6.322961,106.83569
B02789P,Perum Mutiara Indah Rorotan,Jakarta Timur,-6.156135,106.96231
B01051P,Jln. Duri Tol,Jakarta Barat,-6.185319,106.77025
B00386P,Galeri Niaga Mediterania 1,Jakarta Utara,-6.116646,106.77135
B06469P,Jln. Gading Sengon Raya 2,Jakarta Utara,-6.140116,106.90324
B00675P,Graha Mandiri,Jakarta Pusat,-6.197443,106.82533
B02393P,MBAU,Jakarta Selatan,-6.245829,106.8428
B06639P,Buncit Indah 1,Jakarta Selatan,-6.274,106.83019
