halte_ID,halte_Name,halte_City,halteLat,halteLon
B05090P,Simpang Prepedan Benda Raya,Jakarta Barat,-6.106575,106.70192
B00917P,Jln. BB Utara,Jakarta Utara,-6.120279,106.79409
B00806P,IRTI,Jakarta Pusat,-6.1803,106.82618
B03151P,RS Medika Permata Hijau 4,Jakarta Selatan,-6.218438,106.77855
B03313P,MH Thamrin 1,Jakarta Pusat,-6.188081,106.82317
B02759P,Pertamina Bina Medika,Jakarta Selatan,-6.253111,106.77389
B05838P,Univ. Satyagama,Jakarta Barat,-6.143228,106.7295
B03184P,RS Zahirah,Jakarta Selatan,-6.335452,106.82382
B05844P,Univ. Trisakti 2,Jakarta Barat,-6.166868,106.79098
B04623P,Sekolah Cahaya Sakti Otista I,Jakarta Timur,-6.225391,106.86708
B04300P,Sbr. RSUD Jagakarsa,Jakarta Selatan,-6.316361,106.81173
B06641P,Jln. Cinere Raya,Luar Jakarta,-6.3466,106.7767
B02227P,Masjid Al Akhbar PWI 2,Jakarta Timur,-6.233343,106.88858
B01693P,Jln. Ultra Violet,Jakarta Utara,-6.166096,106.90568
B03665P,Sbr. Jln. Bungur VIII Rambutan,Jakarta Timur,-6.316067,106.88491
