halte_ID,halte_Name,halte_City,halteLat,halteLon
P00169,Penggilingan,Jakarta Timur,-6.214132,106.93961
B03590P,Sbr. Gereja Kristen Jawa,Jakarta Timur,-6.2014,106.88588
B00242P,Centro Metro Broadway,Jakarta Utara,-6.116362,106.76143
B03650P,Sbr. Jln. Bendungan Hilir Gg. IV,Jakarta Pusat,-6.212801,106.81255
B02183P,Ambassador,Jakarta Selatan,-6.224125,106.82663
B00264P,Cipinang Kb. Nanas 1,Jakarta Timur,-6.231595,106.87615
B04733P,Simpang Budaya Batu Ampar 1,Jakarta Timur,-6.273166,106.86047
B00687P,Grand Cempaka Hotel,Jakarta Pusat,-6.173334,106.86075
B00176P,BPHN,Jakarta Timur,-6.259724,106.86834
B02550P,Pajak Dan Retribusi Grogol Petamburan,Jakarta Barat,-6.176435,106.7976
B04170P,Sbr. Ps. Rawa Bening,Jakarta Timur,-6.216795,106.87037
B05554P,Sunter Kelapa Gading 1,Jakarta Utara,-6.142707,106.89049
B03776P,Sbr. Jln. Mangga Dua Dalam,Jakarta Pusat,-6.140896,106.82525
B05713P,Term. Muara Angke 1,Jakarta Utara,-6.109045,106.77353
B05045P,Simpang Ps. Pagi,Jakarta Barat,-6.139106,106.811233
B01449P,Jln. Pancoran Indah 1,Jakarta Selatan,-6.251998,106.84266
B06534P,Ahmad Yani Bea Cukai 1,Jakarta Timur,-6.205555,106.87398
B05558P,Sunter Permai Indah 2,Jakarta Utara,-6.149751,106.88647
B03271P,Rusun Cipinang Muara,Jakarta Timur,-6.223401,106.89525
B00208P,Bulak Turi 2,Jakarta Utara,-6.105145,106.97009
B04455P,Sbr. SMKN 52,Jakarta Timur,-6.365166,106.88592
