halte_ID,halte_Name,halte_City,halteLat,halteLon
B04097P,Sbr. Minimarket Pondok Kelapa,Jakarta Timur,-6.228599,106.93531
B03285P,Rusun Penjaringan,Jakarta Utara,-6.130702,106.79487
B04925P,Simpang Kemang Selatan 2,Jakarta Selatan,-6.274106,106.82045
B05883P,Wisma 77,Jakarta Barat,-6.189545,106.79915
B00339P,Enggano 2,Jakarta Utara,-6.110031,106.89246
B04792P,Simpang DDN Pondok Labu,Jakarta Selatan,-6.312668,106.79687
B05620P,Taman Maramba,Jakarta Utara,-6.17623,106.90716
B02870P,Plaza Pp Condet 2,Jakarta Timur,-6.302391,106.85775
B06162P,Jln. Dewa Ruci,Jakarta Utara,-6.108278,106.92123
B04691P,Sherwood,Jakarta Utara,-6.153084,106.90713
B02330P,Masjid Jami Ar Roghibin,Jakarta Timur,-6.156361,106.9597
B05972P,Kel. Pademangan,Jakarta Utara,-6.13253,106.84023
B03132P,RS Dr Suyoto,Jakarta Selatan,-6.267779,106.76599
B03295P,Rusun Tambora,Jakarta Barat,-6.147327,106.798676
B01543P,Jln. Rorotan IX Gg. IV,Jakarta Timur,-6.160091,106.95916
B01558P,Jln. Sandratex 1,Luar Jakarta,-6.293846,106.76507
B00851P,Jln. AMD Manunggal V,Jakarta Selatan,-6.230374,106.75207
B02927P,Pondok Kelapa Indah,Jakarta Timur,-6.247534,106.92144
B06433P,Masjid Asy Syamsu,Jakarta Timur,-6.208704,106.872661
