halte_ID,halte_Name,halte_City,halteLat,halteLon
P00176,Petojo,Jakarta Pusat,-6.169984,106.81698
B05850P,Velodrome 1,Jakarta Timur,-6.193624,106.88875
B00465P,Gg. H. Doel Bojong Raya,Jakarta Barat,-6.167321,106.73423
B02048P,Komplek Kodam Jaya Kb. Jeruk,Jakarta Barat,-6.197819,106.77097
B00695P,Grand Wijaya Dharmawangsa,Jakarta Selatan,-6.254752,106.80034
B00030P,Al Mukhlisin,Jakarta Utara,-6.128569,106.792084
B05977P,Sbr. Jln. B,Jakarta Utara,-6.13442,106.83492
P00148,Pasar Baru Timur,Jakarta Pusat,-6.162272,106.83811
B00602P,Gedung Pramuka,Jakarta Utara,-6.111364,106.92566
B06074P,Institut Kesehatan Indonesia,Jakarta Utara,-6.154063,106.89392
B05027P,Simpang Pakin 2,Jakarta Utara,-6.128288,106.80562
B05088P,Simpang Pori Pisangan Lama III,Jakarta Timur,-6.209374,106.87884
B00234P,Cawang Soetoyo 1,Jakarta Timur,-6.24544,106.87548
B02942P,Pool Hiba Utama 2,Jakarta Timur,-6.20608,106.90261
B01139P,Jln. H. Saidi,Jakarta Selatan,-6.303505,106.84433
B04530P,Sbr. Taman Mandiri Kelapa Gading,Jakarta Utara,-6.142758,106.90991
B00786P,Ibik 57,Jakarta Selatan,-6.333957,106.833
