halte_ID,halte_Name,halte_City,halteLat,halteLon
B03416P,SDN Pondok Labu 11,Jakarta Selatan,-6.313269,106.80221
B04342P,Sbr. SDN Jagakarsa 05,Jakarta Selatan,-6.337,106.81848
B06665P,Pengadilan Negeri Jaktim 2,Jakarta Timur,-6.212604,106.94082
B01760P,Jembatan Pesakih Semanan,Jakarta Barat,-6.155824,106.716
B00257P,Cililitan Kecil,Jakarta Timur,-6.261889,106.86423
B00450P,Gg. H Satiri Manshur,Jakarta Barat,-6.173907,106.7485
B00195P,Buaran Plaza,Jakarta Timur,-6.217983,106.9235
B05840P,Univ. Tarumanegara 2,Jakarta Barat,-6.169747,106.7877
B00262P,Cipinang BKT,Jakarta Timur,-6.229448,106.89288
B03670P,Sbr. Jln. Cambela Permai,Jakarta Barat,-6.097476,106.69996
B03604P,Sbr. Graha Dirgantara,Jakarta Timur,-6.255569,106.88303
B04202P,Sbr. PGP,Jakarta Timur,-6.203448,106.93456
B00380P,Gading Harmony,Jakarta Utara,-6.165901,106.90179
B01657P,Jln. Tanah Tinggi III,Jakarta Pusat,-6.175078,106.84765
B03637P,Sbr. Jln. Angsana Kemanggisan,Jakarta Barat,-6.194813,106.78213
B00914P,Jln. Batu Tumbuh,Jakarta Timur,-6.272596,106.86722
B04117P,Sbr. Mutiara Taman Palem 1,Jakarta Barat,-6.136725,106.73137
B01384P,Jln. Melati Tugu V,Jakarta Utara,-6.121401,106.90793
B06638P,Duren Tiga 2,Jakarta Selatan,-6.251908,106.82677
B02034P,Komplek DPR I Kb. Jeruk,Jakarta Barat,-6.198878,106.77685
B04697P,Simpang Akses Pitungan,Jakarta Utara,-6.107847,106.95986
B04638P,Sekolah Malahayati,Jakarta Timur,-6.325873,106.86006
