halte_ID,halte_Name,halte_City,halteLat,halteLon
P00254,Tendean,Jakarta Selatan,-6.240213,106.83102
P00050,Dispenda Samsat Barat,Jakarta Barat,-6.154634,106.7381
B06000P,Ancol Pintu 2,Jakarta Utara,-6.12719,106.84461
B05814P,Tugu Tani 1,Jakarta Pusat,-6.181662,106.83288
B02473P,Moch Yusuf Raya 2,Luar Jakarta,-6.379677,106.84152
B05401P,SPBG Jakpro,Jakarta Utara,-6.117747,106.79188
B04147P,Sbr. Ps. Jelambar Polri,Jakarta Barat,-6.160684,106.77849
B05513P,St. Tebet Pintu Barat,Jakarta Selatan,-6.226641,106.85819
B04626P,Sekolah Daarun Naiim,Jakarta Barat,-6.158985,106.70484
B01463P,Jln. Pelepah Elok I,Jakarta Utara,-6.152983,106.90908
B03532P,Sbr. Gg. H. Loong Tengah,Jakarta Timur,-6.286908,106.863
B01404P,Jln. Mokmer 1,Jakarta Pusat,-6.149426,106.83966
B05256P,SMAN 100,Jakarta Timur,-6.228401,106.88494
B00232P,Cawang Blue Bird,Jakarta Timur,-6.248836,106.87801
B03170P,RS Pusat Pertamina 2,Jakarta Selatan,-6.241189,106.79301
B01178P,Jln. Jeruk Garut,Jakarta Barat,-6.183912,106.7777
B00634P,Gereja Protestan Tugu,Jakarta Utara,-6.123642,106.92353
