halte_ID,halte_Name,halte_City,halteLat,halteLon
P00282,Grogol 2 Arah Selatan,Jakarta Barat,-6.167435,106.78856
B00455P,Gg. H. Abdullah Marunda,Jakarta Utara,-6.125838,106.95684
B00260P,Cipinang Baru,Jakarta Timur,-6.206806,106.89025
B01474P,Jln. Percetakan Susukan,Jakarta Timur,-6.323535,106.86973
B02993P,PTT,Jakarta Utara,-6.109953,106.88381
B00171P,Boulevard Kelapa Cengkir Raya,Jakarta Utara,-6.165966,106.90211
B04764P,Simpang Cibubur III/I,Jakarta Timur,-6.344359,106.87407
B04824P,Simpang H. Ali Kramat Barat,Jakarta Timur,-6.291941,106.86585
B03478P,Sbr. Cipinang Lontar,Jakarta Timur,-6.214204,106.88839
B02861P,Plaza Europa,Luar Jakarta,-6.221188,106.61667
B02013P,Komdak 2,Jakarta Selatan,-6.221715,106.81426
B02900P,Polsek Cengkareng 1,Jakarta Barat,-6.146466,106.72881
B02984P,PPKD Jaktim,Jakarta Timur,-6.247777,106.94236
B02819P,Pesing Polgar 1,Jakarta Barat,-6.157848,106.7663
B00895P,Jln. Bangka I,Jakarta Selatan,-6.240656,106.82043
B04166P,Sbr. Ps. Palmerah,Jakarta Barat,-6.20749,106.79606
