halte_ID,halte_Name,halte_City,halteLat,halteLon
B05970P,SMA 40,Jakarta Utara,-6.13136,106.84143
B03254P,Ruko Pondok Pinang Centre,Jakarta Selatan,-6.27349,106.77388
B04021P,Sbr. Masjid Al Fida Komodor Halim,Jakarta Timur,-6.262977,106.88503
B02884P,PLTU,Jakarta Utara,-6.113368,106.78533
B02697P,Patra Kuningan 1,Jakarta Selatan,-6.233264,106.8318
B01233P,Jln. Kb. Kacang X,Jakarta Pusat,-6.18713,106.8201
B05339P,SMPN 106,Jakarta Timur,-6.314971,106.87411
B06732P,TPU Koba,Jakarta Selatan,-6.260605,106.808031
B04773P,Simpang Cipinang Indah I,Jakarta Timur,-6.232488,106.89124
B02654P,Ps. Palad,Jakarta Timur,-6.186802,106.90277
B02468P,Mitra Gading Villa,Jakarta Utara,-6.144694,106.90375
B02474P,MOI Kelapa Gading,Jakarta Utara,-6.15082,106.88904
B05596P,Taman Intirub 2,Jakarta Timur,-6.265962,106.87807
