halte_ID,halte_Name,halte_City,halteLat,halteLon
B00127P,Benhil 3,Jakarta Pusat,-6.21601,106.81632
B05535P,STMT Trisakti 1,Jakarta Timur,-6.231933,106.87782
B00341P,Erha Clinic,Jakarta Utara,-6.147269,106.89796
P00171,Permai Koja Arah Utara,Jakarta Utara,-6.11413,106.89309
P00194,Pulo Gebang,Jakarta Timur,-6.213275,106.953327
B03572P,Sbr. Gg. Wali Pertama Cijantung,Jakarta Timur,-6.326401,106.85771
B05694P,Telkom Tj. Priok,Jakarta Utara,-6.11025,106.8842
B01290P,Jln. Komplek Cakrawala,Jakarta Utara,-6.11245,106.91587
B01775P,JGC Indonesia,Jakarta Selatan,-6.292627,106.80196
B04498P,Sbr. SMPN 84,Jakarta Utara,-6.115934,106.91123
B04561P,Sbr. TPA As Sholihin,Jakarta Utara,-6.180049,106.90688
B00013P,Ahmad Yani Pisangan Baru,Jakarta Timur,-6.211477,106.87374
B05923P,Yayasan Miftahussaadah,Jakarta Barat,-6.136853,106.71421
B02030P,Komplek Dittopad,Jakarta Pusat,-6.176224,106.86324
B02806P,Perumahan EKS Yon Angkub,Jakarta Timur,-6.264169,106.87008
B06420P,Jln. Johar Baru 1,Jakarta Pusat,-6.185179,106.858524
