halte_ID,halte_Name,halte_City,halteLat,halteLon
B04031P,Sbr. Masjid Al Mumin,Jakarta Utara,-6.175579,106.90848
B00304P,Dewan Pers,Jakarta Pusat,-6.182996,106.82709
B03411P,SDN Pisangan Timur 05/07,Jakarta Timur,-6.211291,106.87457
B00570P,Gg. Timbul Jaya Daan Mogot,Jakarta Barat,-6.153096,106.72239
B06313P,Sbr. Gg. Marlina,Jakarta Utara,-6.117521,106.80326
B03502P,Sbr. Gg. Asmat Petukangan,Jakarta Selatan,-6.244437,106.75203
B04384P,Sbr. Sekolah Daarun Naiim,Jakarta Barat,-6.158908,106.70489
B04716P,Simpang Batu Ampar IV Inerbang,Jakarta Timur,-6.28148,106.86361
B04464P,Sbr. SMPN 128,Jakarta Timur,-6.279045,106.88927
B03297P,Rusun Tanah Abang 2,Jakarta Pusat,-6.192171,106.81474
B05668P,Tanah Abang Blok B,Jakarta Pusat,-6.188459,106.81447
B04024P,Sbr. Masjid Al Ichrom,Jakarta Barat,-6.117474,106.71026
B01825P,Kantor Pos Mampang,Jakarta Selatan,-6.240216,106.82259
B02562P,Pancoran Soepomo,Jakarta Selatan,-6.241568,106.84441
