halte_ID,halte_Name,halte_City,halteLat,halteLon
B02374P,Masjid Pondok Indah 2,Jakarta Selatan,-6.261469,106.78201
B01795P,Kalibata City 2,Jakarta Selatan,-6.255816,106.85237
B04168P,Sbr. Ps. Pisang,Jakarta Barat,-6.207759,106.79233
B02313P,Masjid Jami Al Inayah,Jakarta Timur,-6.224554,106.86945
B05153P,Simpang Squadron,Jakarta Timur,-6.267009,106.87725
B03003P,Pulo Mas 2,Jakarta Timur,-6.174677,106.892419
B02607P,Ps. Gantung,Jakarta Barat,-6.17688,106.80615
P00235,Stasiun Tebet,Jakarta Selatan,-6.225503,106.85814
B03591P,Sbr. Gereja Oikumene,Jakarta Timur,-6.262305,106.88696
B06076P,Sbr. SDN Sunter Agung 09,Jakarta Utara,-6.127635,106.85913
B06661P,Kasi Dikdas 2,Jakarta Timur,-6.222079,106.92336
B02302P,Masjid Hidayatussalam,Jakarta Timur,-6.245632,106.88115
B02396P,Mega Kuningan,Jakarta Selatan,-6.224556,106.82677
B00126P,Benhil 2,Jakarta Pusat,-6.216775,106.8154
B05989P,Jln. Ancol Barat 6,Jakarta Utara,-6.12481,106.81983
B00311P,Dipo Tower,Jakarta Pusat,-6.203007,106.80074
B02117P,Lapangan Hankam,Jakarta Selatan,-6.258139,106.76796
B03579P,Sbr. Gedung Pompa Cideng Siantar,Jakarta Pusat,-6.173359,106.80682
B00926P,Jln. Bendi Baru,Jakarta Selatan,-6.253319,106.77658
B04843P,Simpang Herman Susilo 1,Jakarta Selatan,-6.326889,106.81098
B04253P,Sbr. Puskesmas Kel. Semper Barat II,Jakarta Utara,-6.136274,106.92173
B03727P,Sbr. Jln. H. Sidan,Jakarta Timur,-6.280408,106.88249
