halte_ID,halte_Name,halte_City,halteLat,halteLon
B06086P,Tebet Eco Park Selatan 3,Jakarta Selatan,-6.241699,106.85365
B06119P,Jln. Prima,Jakarta Barat,-6.123869,106.71834
B04658P,Sekolah Sumbangsih,Jakarta Selatan,-6.290013,106.8177
P00150,Pasar Cempaka Putih,Jakarta Pusat,-6.172325,106.86246
B06164P,Jln. B Lagoa Terusan 2,Jakarta Utara,-6.108628,106.91505
B00880P,Jln. B Karang Anyar,Jakarta Pusat,-6.155646,106.82754
B03898P,Sbr. Kec. Ciracas,Jakarta Timur,-6.320058,106.88301
B04544P,Sbr. Term. Kampung Rambutan,Jakarta Timur,-6.306068,106.88003
B02465P,Minimarket Sunter Jaya 2,Jakarta Utara,-6.154491,106.86168
B05764P,TMP Kalibata,Jakarta Selatan,-6.255523,106.84561
B05929P,Yayasan Perguruan Rakyat 2,Jakarta Timur,-6.228468,106.89862
B03037P,Pusenlis,Jakarta Barat,-6.187443,106.80804
B00624P,Gerbang Tol Veteran,Jakarta Selatan,-6.261369,106.76721
B00520P,Gg. Mundu II Tengah,Jakarta Timur,-6.293006,106.86333
B01433P,Jln. Pahlawan,Luar Jakarta,-6.300584,106.76211
B01850P,Kayu Mas,Jakarta Timur,-6.17911,106.90255
B06901P,Gardu Induk Plumpang,Jakarta Utara,-6.130848,106.895362
B00422P,Gg. Bhakti Lingkar Timur,Jakarta Timur,-6.197075,106.94408
P00178,PGC 2,Jakarta Timur,-6.2619,106.8657
B06694P,Puskesmas Kelurahan Pademangan Timur,Jakarta Utara,-6.139824,106.84163
B01241P,Jln. Kb. Nanas V Permata Hijau,Jakarta Selatan,-6.220567,106.78137
B03988P,Sbr. KPP Pratama Tanah Abang Satu,Jakarta Pusat,-6.202037,106.80707
B02853P,Pintu Timur Ragunan,Jakarta Selatan,-6.312081,106.82569
