halte_ID,halte_Name,halte_City,halteLat,halteLon
B05324P,SMKN 56,Jakarta Utara,-6.119094,106.79423
B01798P,Kalideres 1,Jakarta Barat,-6.154249,106.70544
B01788P,JPO Mandiri,Jakarta Pusat,-6.184803,106.81513
B04445P,Sbr. SMK Malahayati Marunda,Jakarta Utara,-6.124292,106.95707
B04947P,Simpang Kodam Bintaro Permai,Jakarta Selatan,-6.259127,106.75974
B04808P,Simpang Gandaria Kyai Maja,Jakarta Selatan,-6.24186,106.79
B03027P,Pusat Promosi Ikan Hias,Jakarta Pusat,-6.183173,106.85602
B01627P,Jln. Swasembada Barat III,Jakarta Utara,-6.125647,106.8849
B02222P,Markas Intai Amfibi Marunda,Jakarta Utara,-6.114361,106.94998
B00931P,Jln. Bendungan Jatiluhur IV,Jakarta Pusat,-6.215133,106.81377
B05008P,Simpang Merak Cipinang Indah,Jakarta Timur,-6.234815,106.894
B05503P,St. Taman Kota,Jakarta Barat,-6.159205,106.75696
B01747P,Jembatan Kapuk Kamal PIS1,Jakarta Utara,-6.124383,106.75175
B03335P,SDN Batu Ampar 02 03,Jakarta Timur,-6.279021,106.860825
B04551P,Sbr. TK Aisyiyah 4 Tebet Timur,Jakarta Selatan,-6.231061,106.85259
