halte_ID,halte_Name,halte_City,halteLat,halteLon
B05775P,Tosari 3,Jakarta Pusat,-6.200069,106.82335
B00119P,Batan H Kaman,Jakarta Selatan,-6.296551,106.77338
B00287P,D Mall,Luar Jakarta,-6.387291,106.8273
B01116P,Jln. H. Komeng Duri Kosambi,Jakarta Barat,-6.178974,106.7194
B01481P,Jln. Pesanggrahan,Luar Jakarta,-6.308339,106.75598
P00060,Flyover Raya Bogor,Jakarta Timur,-6.3065,106.8657
B00410P,Gg. Ayama,Jakarta Timur,-6.27204,106.8671
B03644P,Sbr. Jln. B Basmol Raya,Jakarta Barat,-6.16156,106.7519
B06082P,BNN Jakarta Utara,Jakarta Utara,-6.132871,106.86411
B01599P,Jln. Suci Raya Bogor,Jakarta Timur,-6.318636,106.86474
B05771P,Tol Kb. Jeruk 2,Jakarta Barat,-6.189835,106.76681
B04701P,Simpang Anggrek Garuda Rosaliana,Jakarta Barat,-6.195075,106.79499
B01326P,Jln. Lorong 4,Jakarta Utara,-6.107701,106.89492
B02635P,Ps. Kopro,Jakarta Barat,-6.176185,106.78364
B02177P,Malaka 1 Gg. 2 Rorotan,Jakarta Utara,-6.138467,106.95453
B03628P,Sbr. Jakarta Taipei School,Jakarta Utara,-6.145918,106.90603
B05976P,Jln. B,Jakarta Utara,-6.13446,106.83491
B06161P,Tanah Merdeka 2,Jakarta Utara,-6.108023,106.92116
B02928P,Pondok Kelapa Raya Kalimalang,Jakarta Timur,-6.24883,106.9354
B01219P,Jln. Kayu Putih Selatan III,Jakarta Timur,-6.187972,106.89525
