halte_ID,halte_Name,halte_City,halteLat,halteLon
B03267P,Rusun Cakung Barat Albo,Jakarta Timur,-6.16751,106.93243
P00195,Pulo Mas,Jakarta Utara,-6.174736,106.89277
B01625P,Jln. Swakarsa IV Pondok Kelapa,Jakarta Timur,-6.243335,106.94262
B03406P,SDN Penjaringan,Jakarta Utara,-6.12527,106.80272
B00594P,Gedung ATC,Jakarta Barat,-6.18872,106.80832
B03035P,Pusdiklatnas 1,Jakarta Utara,-6.104867,106.9394
B00372P,Flyover Setiabudi,Jakarta Pusat,-6.202064,106.8281
B04727P,Simpang BKT,Jakarta Timur,-6.230001,106.91423
B01616P,Jln. Swadarma Raya,Jakarta Selatan,-6.237451,106.76089
B01555P,Jln. Salam IV,Jakarta Barat,-6.20349,106.77897
B02159P,LP Cipinang,Jakarta Timur,-6.214568,106.88574
B01367P,Jln. Marunda Baru,Jakarta Utara,-6.125303,106.95692
B06048P,Food Street,Luar Jakarta,-6.092201,106.74388
B02535P,Nusantara,Jakarta Timur,-6.227142,106.88136
B01675P,Jln. Telepon Kota,Jakarta Barat,-6.137233,106.81165
B05645P,Taman Rekreasi Wiladatika,Luar Jakarta,-6.369751,106.89248
