halte_ID,halte_Name,halte_City,halteLat,halteLon
B05904P,Yado I,Jakarta Selatan,-6.253745,106.79098
B02378P,Masjid Raya Al Musyawarah Kelapa Gading 2,Jakarta Utara,-6.155338,106.90963
P00208,RS Sumber Waras,Jakarta Barat,-6.166294,106.79675
B05387P,SMPN 6 Bekasi,Luar Jakarta,-6.28259,106.91272
B02919P,Pom Bensin Ciputat,Luar Jakarta,-6.321313,106.74627
B01110P,Jln. H. Jimin Petukangan,Jakarta Selatan,-6.233324,106.75159
B01982P,KKDM,Jakarta Timur,-6.239629,106.88149
B03280P,Rusun Klender,Jakarta Timur,-6.216567,106.92868
P00040,Cikoko Stasiun Cawang Arah Timur,Jakarta Selatan,-6.243028,106.85814
B04898P,Simpang Kampung Jembatan 2,Jakarta Timur,-6.208426,106.93576
B01430P,Jln. Otista III Komplek IV,Jakarta Timur,-6.231907,106.87555
B00531P,Gg. Petamburan I KS Tubun,Jakarta Pusat,-6.190162,106.80656
B05983P,Sbr. Jln. Ancol III,Jakarta Utara,-6.12658,106.81616
B05173P,Simpang Tj. Duren Barat 2,Jakarta Barat,-6.170356,106.77528
B05097P,Simpang Rajawali Cipinang Indah,Jakarta Timur,-6.233049,106.89328
