halte_ID,halte_Name,halte_City,halteLat,halteLon
B04344P,Sbr. SDN Johar Baru 10,Jakarta Pusat,-6.181178,106.86028
B04088P,Sbr. Mess Polwan Esthi Bhakti Warapsari,Jakarta Pusat,-6.206604,106.81005
B05937P,YPI Asyaadah,Jakarta Timur,-6.191129,106.94382
B03746P,Sbr. Jln. Kebagusan III,Jakarta Selatan,-6.309188,106.827
B01607P,Jln. Sungai Barito Sembar,Jakarta Utara,-6.129487,106.91884
B01300P,Jln. Kramat IV Rawabinong,Jakarta Timur,-6.299375,106.909219
B06793P,Gg. Nangka Halim,Jakarta Timur,-6.266664,106.881701
B04857P,Simpang Jln. H. Baserin 2,Jakarta Selatan,-6.244287,106.76328
B06768P,Jln. Cipinang Jaya Raya,Jakarta Timur,-6.219144,106.886964
B02134P,Lenteng Agung Barat,Jakarta Selatan,-6.308962,106.83803
B00688P,Grand Centro Bintaro,Jakarta Selatan,-6.258839,106.75968
B04959P,Simpang Kramat Jaya Baru 4,Jakarta Pusat,-6.184193,106.85397
B05576P,Taman Bambu 2,Jakarta Timur,-6.302619,106.91542
B02397P,Mega Mall Bekasi,Luar Jakarta,-6.250287,106.992
B04200P,Sbr. Pesona Kalisari,Jakarta Timur,-6.3376,106.85711
B04416P,Sbr. SMA Angkasa 1,Jakarta Timur,-6.249778,106.8827
B04137P,Sbr. Ps. Cibubur,Jakarta Timur,-6.345726,106.87231
B04990P,Simpang Mandara Permai 2,Jakarta Utara,-6.116512,106.75622
B05721P,Term. Ragunan,Jakarta Selatan,-6.305594,106.8202
B02966P,Pos Rw 06 Pondok Bambu,Jakarta Timur,-6.229454,106.90441
B05476P,St. LRT Pulo Mas 3,Jakarta Timur,-6.176534,106.89379
B01981P,Kirana Boutique,Jakarta Utara,-6.17413,106.8966
B04596P,Sbr. Yayasan Islam Suci Susukan,Jakarta Timur,-6.310841,106.87305
B00511P,Gg. Mantap Cibubur,Jakarta Timur,-6.364269,106.88611
B06854P,Jln. Srengseng Raya 3,Jakarta Barat,-6.213944,106.759758
