halte_ID,halte_Name,halte_City,halteLat,halteLon
B00292P,Danau Agung 1,Jakarta Utara,-6.147281,106.8582
P00042,Cipinang Kebon Nanas,Jakarta Timur,-6.231659,106.87637
B04552P,Sbr. TK Al Husna Petukangan Utara,Jakarta Selatan,-6.231887,106.74517
B06791P,SDN 11 Batu Ampar,Jakarta Timur,-6.284068,106.85835
B03824P,Sbr. Jln. Rasamala Dalam,Jakarta Barat,-6.174903,106.80482
B04133P,Sbr. Ps. Bukit Duri,Jakarta Selatan,-6.217564,106.85417
P00133,Masjid Agung,Jakarta Selatan,-6.236483,106.79845
P00058,Flyover Klender,Jakarta Timur,-6.213596,106.90306
B05622P,Taman Margahayu 2,Luar Jakarta,-6.24846,107.02153
B05315P,SMKN 38,Jakarta Pusat,-6.181971,106.8174
B02139P,Limo,Jakarta Selatan,-6.225483,106.78881
B02648P,Ps. Mini Halim,Jakarta Timur,-6.251402,106.88812
B02945P,Pool PPD Ciputat,Luar Jakarta,-6.331231,106.74851
B02254P,Masjid Al Mukarromah Lagoa,Jakarta Utara,-6.112929,106.91075
B04195P,Sbr. Perum Taman Malaka,Jakarta Timur,-6.231282,106.92863
B00891P,Jln. Bambu Kuning,Jakarta Timur,-6.309556,106.89894
B00950P,Jln. Bulak Barat V Klender,Jakarta Timur,-6.217018,106.90373
B06551P,Gg. Oyot,Jakarta Timur,-6.207791,106.86593
B00342P,Essence Dharmawangsa,Jakarta Selatan,-6.257365,106.80495
B03433P,SDN Tanah Tinggi,Jakarta Pusat,-6.176001,106.84694
B03552P,Sbr. Gg. Padi Pelita Cipinang,Jakarta Timur,-6.211895,106.88755
B06889P,Jln. Tenggiri Tj. Priok,Jakarta Utara,-6.114067,106.879436
B03493P,Sbr. Fedex Pondok Pinang,Jakarta Selatan,-6.280155,106.77234
B03943P,Sbr. Kemanggisan Utama I,Jakarta Barat,-6.189605,106.78937
B03359P,SDN Ciracas 11/15,Jakarta Timur,-6.323356,106.88389
B04779P,Simpang Cipinang Nusa Indah,Jakarta Timur,-6.233614,106.88985
