halte_ID,halte_Name,halte_City,halteLat,halteLon
P00164,Pejaten,Jakarta Selatan,-6.278404,106.82972
B03568P,Sbr. Gg. Swadaya Pagelarang,Jakarta Timur,-6.302718,106.91662
B06811P,Kampung Budaya Betawi Sukapura,Jakarta Utara,-6.142087,106.922
B03104P,Roxy,Jakarta Pusat,-6.165833,106.80925
B04983P,Simpang Mandala Maphalindo,Jakarta Timur,-6.249189,106.89108
B02087P,KPP Pratama Cilandak,Jakarta Selatan,-6.292521,106.80893
B02633P,Ps. Klender,Jakarta Timur,-6.212603,106.901141
B02411P,Menara Duta,Jakarta Selatan,-6.208617,106.82986
B05531P,STIS,Jakarta Timur,-6.231063,106.86716
B00713P,Griya Kukila Halim Perdanakusuma,Jakarta Timur,-6.28456,106.90678
B03616P,Sbr. H. Samali,Jakarta Selatan,-6.265816,106.8442
B06426P,Jln. Kemuning 1,Jakarta Timur,-6.194125,106.864567
