halte_ID,halte_Name,halte_City,halteLat,halteLon
B01829P,Karang Asri,Jakarta Utara,-6.112414,106.77306
B02558P,Pam Jaya DKI,Jakarta Pusat,-6.203455,106.80794
P00293,Sawah Besar Arah Utara,Jakarta Barat,-6.157418,106.81846
P00222,Setiabudi Utara,Jakarta Selatan,-6.209189,106.830237
B03774P,Sbr. Jln. Man 2,Jakarta Timur,-6.300742,106.88071
B01280P,Jln. Kesehatan IV Cideng Timur,Jakarta Pusat,-6.172622,106.81142
B02255P,Masjid Al Mumin,Jakarta Utara,-6.175528,106.90865
B03051P,Puskesmas Kel. Dukuh,Jakarta Timur,-6.302654,106.88026
B00323P,DPRD DKI Jakarta,Jakarta Pusat,-6.182886,106.82851
B00173P,Boulevard Kelapa Hybrida Raya 2,Jakarta Utara,-6.148396,106.90935
B01753P,Jembatan Merah 1,Jakarta Selatan,-6.221164,106.84618
B04951P,Simpang Kopi Roa Malaka,Jakarta Barat,-6.134185,106.80986
B03513P,Sbr. Gg. Bulak I Rorotan,Jakarta Utara,-6.132862,106.9553
B00684P,Graha Werdatama Pondok Labu,Jakarta Selatan,-6.309163,106.79461
B03819P,Sbr. Jln. Pondok Labu 1A,Jakarta Selatan,-6.301876,106.79244
B00307P,Dinas Lingkungan Hidup,Jakarta Timur,-6.264168,106.87033
B05510P,St. Tebet 1,Jakarta Selatan,-6.225576,106.85862
B03497P,Sbr. Gg. Ahmad Squadron,Jakarta Timur,-6.269167,106.87759
B00015P,Akademi Farmasi Mahadhika,Jakarta Timur,-6.312819,106.8693
B05242P,SMA Advent XV Ciracas,Jakarta Timur,-6.344393,106.88349
