halte_ID,halte_Name,halte_City,halteLat,halteLon
B04576P,Sbr. Univ. Mercu Buana,Jakarta Barat,-6.210273,106.73786
B01792P,Juraganan,Jakarta Selatan,-6.220342,106.79119
B01169P,Jln. Jatinegara Timur IV,Jakarta Timur,-6.222457,106.86816
B04276P,Sbr. RS Bhakti Mulia,Jakarta Pusat,-6.199976,106.801
B01405P,Jln. Muara 1,Jakarta Selatan,-6.304063,106.85061
B03447P,Sbr. Apartemen Gading Nias,Jakarta Utara,-6.154013,106.91607
B06078P,Sbr. RS Dr. Sulianti Saroso,Jakarta Utara,-6.130496,106.86145
B00306P,Dinas Kebersihan Duren Sawit,Jakarta Timur,-6.219815,106.92338
B05030P,Simpang Pangeran Komarudin 1,Jakarta Timur,-6.184719,106.94319
B05273P,SMAN 55,Jakarta Selatan,-6.253455,106.83867
B04556P,Sbr. TK Kartika VIII -13,Jakarta Selatan,-6.345264,106.82746
B00980P,Jln. Cempaka Putih Tengah XVI,Jakarta Pusat,-6.176206,106.86558
B06185P,Sbr. Jln. Anggrek Raya,Jakarta Timur,-6.205181,106.92273
B00972P,Jln. Cakrawijaya II,Jakarta Timur,-6.232475,106.88748
B00467P,Gg. H. Ganan,Jakarta Selatan,-6.335534,106.81909
B04932P,Simpang Kembangan Raya 2,Jakarta Barat,-6.176148,106.74794
B04121P,Sbr. Pam Jaya DKI,Jakarta Pusat,-6.203461,106.80803
B02185P,Mall Bale Kota,Luar Jakarta,-6.181306,106.64346
B05799P,Transjakarta Pool Rawa Buaya,Jakarta Barat,-6.159048,106.72692
B01440P,Jln. Palem Jepang Baru,Luar Jakarta,-6.218391,106.61589
B04593P,Sbr. Yayasan Alfitriyah Marunda,Jakarta Utara,-6.129927,106.95553
B02128P,Layur 2,Jakarta Timur,-6.19339,106.89862
B04151P,Sbr. Ps. Kaget Pengadegan,Jakarta Selatan,-6.250485,106.85654
B04230P,Sbr. Popki Cibubur,Jakarta Timur,-6.367222,106.88908
B05043P,Simpang Ps. Kb. Pisang,Jakarta Barat,-6.152576,106.78156
