halte_ID,halte_Name,halte_City,halteLat,halteLon
B06269P,Jln. Tebet Barat Raya,Jakarta Selatan,-6.233919,106.85064
B05785P,TPU Kb. Nanas 2,Jakarta Timur,-6.232106,106.88017
B03723P,Sbr. Jln. H. Sanusi Taming,Jakarta Barat,-6.18466,106.77777
B04284P,Sbr. RS Islam Pondok Kopi,Jakarta Timur,-6.220193,106.93904
P00006,Atrium,Jakarta Pusat,-6.176251,106.84023
B00213P,Bumi Perkemahan Ragunan,Jakarta Selatan,-6.295825,106.82153
B04390P,Sbr. Sekolah Keperawatan YPDR,Jakarta Selatan,-6.311342,106.78859
B06075P,SDN Sunter Agung 09,Jakarta Utara,-6.127638,106.85898
B05590P,Taman Gg. Kelor,Jakarta Timur,-6.21124,106.85879
B00552P,Gg. Samudera Casa Goya,Jakarta Barat,-6.198942,106.77778
B06302P,Jln. Kencana Timur,Jakarta Barat,-6.126985,106.72962
B04099P,Sbr. Minimarket Sunter Jaya 2,Jakarta Utara,-6.154605,106.86171
