halte_ID,halte_Name,halte_City,halteLat,halteLon
B00722P,Gunung Sahari Mangga Dua Timur,Jakarta Utara,-6.137032,106.83254
B04331P,Sbr. SDN Cipedak 05,Jakarta Selatan,-6.354871,106.80112
P00218,Senayan JCC Arah Timur,Jakarta Pusat,-6.214145,106.809
B05816P,TVRI,Jakarta Pusat,-6.213698,106.80086
B06177P,Pool Pangkalan Jati,Jakarta Timur,-6.248386,106.91713
B06578P,Blok M Jalur 3,Jakarta Selatan,-6.243426,106.80188
P00122,Kwitang,Jakarta Pusat,-6.181051,106.83866
B02102P,Kuningan Barat 1,Jakarta Selatan,-6.237361,106.82759
B03426P,SDN Srengseng Sawah 01,Jakarta Selatan,-6.332965,106.8338
B00579P,Gardu PLN Gotong Royong,Jakarta Timur,-6.225352,106.89697
P00213,Salemba Carolus,Jakarta Pusat,-6.196781,106.85102
B03739P,Sbr. Jln. Kampung Bali XXXIII,Jakarta Pusat,-6.187046,106.82189
B02597P,Ps. Ciplak,Jakarta Timur,-6.23974,106.88002
B05102P,Simpang Rawa Belong Palmerah Barat,Jakarta Barat,-6.20663,106.78342
B03415P,SDN Pondok Kelapa 05,Jakarta Timur,-6.240583,106.9428
B03130P,RS Dharma Nugraha,Jakarta Timur,-6.196153,106.88615
B05350P,SMPN 14,Jakarta Timur,-6.214718,106.86485
B01586P,Jln. Sitrun,Jakarta Barat,-6.197192,106.76696
B00715P,Groserindo,Luar Jakarta,-6.249011,107.01686
B06794P,Sbr. Jln. Kamboja Halim,Jakarta Timur,-6.265656,106.879334
B01217P,Jln. Kavling PGRI,Luar Jakarta,-6.182399,106.99332
B05574P,Taman Ayodya,Jakarta Selatan,-6.245687,106.79467
B05967P,St. Ancol,Jakarta Utara,-6.12792,106.84511
