halte_ID,halte_Name,halte_City,halteLat,halteLon
B01472P,Jln. Pepaya V Jagakarsa,Jakarta Selatan,-6.320652,106.81847
B00615P,Gempol Baru 2,Jakarta Timur,-6.186351,106.9547
B03735P,Sbr. Jln. Jomas,Jakarta Barat,-6.195735,106.75584
B06713P,Masjid Al-Marzuqiyah,Jakarta Timur,-6.20353,106.922932
B02754P,Perpustakaan Dan Arsip Jakbar,Jakarta Barat,-6.173831,106.77931
B01286P,Jln. KH Djunaidi Palmerah,Jakarta Barat,-6.196904,106.78776
B00649P,Global SeVilla Pulo Mas,Jakarta Timur,-6.183941,106.88694
B01894P,Kehakiman,Luar Jakarta,-6.176674,106.64456
B01094P,Jln. H. Ahmad,Jakarta Selatan,-6.262573,106.78857
B05440P,St. Duren Kalibata 4,Jakarta Selatan,-6.255071,106.85506
B01479P,Jln. Permata Indah 8,Luar Jakarta,-6.182805,106.98805
B06187P,Jln. Radjiman 1,Jakarta Timur,-6.190263,106.92314
