halte_ID,halte_Name,halte_City,halteLat,halteLon
B04209P,Sbr. Plaza Kemang 88,Jakarta Selatan,-6.270024,106.81553
B03155P,RS Mitra Keluarga 1,Luar Jakarta,-6.240672,106.99317
B05416P,SPBU Shell Rempoa,Jakarta Selatan,-6.265358,106.76615
P00095,JIS,Jakarta Utara,-6.126689,106.85587
B03198P,RSJ Dr Soeharto Heerdjan,Jakarta Barat,-6.162636,106.78956
B01156P,Jln. Industri 1,Luar Jakarta,-6.20329,106.62026
B05067P,Simpang Permata Meruya 2,Jakarta Barat,-6.195059,106.73972
B00300P,Darul Aitam Pondok Pinang,Jakarta Selatan,-6.274498,106.77381
P00179,Pinang Ranti,Jakarta Timur,-6.291075,106.88634
B03905P,Sbr. Kec. Pasar Minggu,Jakarta Selatan,-6.285526,106.83549
B00363P,Flyover Ps. Klender 1,Jakarta Timur,-6.211058,106.90153
B06184P,Gg. H Sayuti I,Jakarta Timur,-6.212751,106.92367
B06257P,Jln. Kramat Jaya,Jakarta Utara,-6.10836,106.9171
B02583P,Ps. Bebek Marunda 1,Jakarta Utara,-6.110577,106.94804
B03630P,Sbr. Jln. Al Hidayah Basmol,Jakarta Barat,-6.163322,106.75056
B00813P,ITC Cipulir,Jakarta Selatan,-6.237701,106.76515
B01791P,Juanda Istiqlal,Jakarta Pusat,-6.168147,106.83112
B04954P,Simpang Kramat II,Jakarta Selatan,-6.235583,106.78529
B02189P,Mall Cipinang Indah 1,Jakarta Timur,-6.239676,106.89405
B02041P,Komplek Jaya Motor Gg. H,Jakarta Utara,-6.10705,106.93252
B06217P,Jln. Dahlia 10,Jakarta Timur,-6.176465,106.94342
B02150P,Logistik Polri,Jakarta Timur,-6.211521,106.88989
B04150P,Sbr. Ps. Jongkok,Jakarta Utara,-6.108859,106.93453
B02309P,Masjid Jami Al Falah Pinang,Jakarta Selatan,-6.274058,106.77509
