halte_ID,halte_Name,halte_City,halteLat,halteLon
P00183,Polda Metro Jaya,Jakarta Selatan,-6.221094,106.81028
P00151,Pasar Enjo,Jakarta Timur,-6.214881,106.87819
B01790P,JPO Timur Pondok Indah 1,Jakarta Selatan,-6.287054,106.77989
P00140,Pademangan,Jakarta Utara,-6.133704,106.83164
B00329P,Duren Tiga 1,Jakarta Selatan,-6.252132,106.82702
B03283P,Rusun Marunda 1,Jakarta Utara,-6.098204,106.96232
B01622P,Jln. Swadaya Raya,Jakarta Timur,-6.228375,106.91677
B05441P,St. Gambir 1,Jakarta Pusat,-6.178206,106.83152
P00278,BNN Arah Timur,Jakarta Timur,-6.246264,106.87308
B04370P,Sbr. SDN Semanan 01,Jakarta Barat,-6.159879,106.70493
B01318P,Jln. Lapangan Tenis Srengseng,Jakarta Barat,-6.205207,106.7583
B03745P,Sbr. Jln. Kapuk II,Jakarta Timur,-6.215699,106.9002
B02385P,Maspion Plaza,Jakarta Utara,-6.141539,106.83352
B05714P,Term. Muara Angke 2,Jakarta Utara,-6.109001,106.77349
B00346P,Farmasi RP Soeroso,Jakarta Pusat,-6.187939,106.83608
