halte_ID,halte_Name,halte_City,halteLat,halteLon
P00109,Matraman Baru,Jakarta Timur,-6.21288,106.86115
P00131,Mangga Dua,Jakarta Utara,-6.136148,106.82597
B06590P,Sbr. Jln. Komplek Yuka,Jakarta Utara,-6.12603,106.91702
B04293P,Sbr. RS Pelni Petamburan,Jakarta Pusat,-6.192916,106.80556
B00429P,Gg. CC Palmerah,Jakarta Barat,-6.201889,106.7883
P00207,RS Islam,Jakarta Pusat,-6.168676,106.87027
B06674P,Tebet Eco Park Selatan 4,Jakarta Selatan,-6.239215,106.8519
B04379P,Sbr. Sekolah Avicenna Jagakarsa,Jakarta Selatan,-6.336338,106.82992
B06642P,Mega Cinere,Luar Jakarta,-6.33334,106.78282
B05180P,Simpang Tawakal Kyai Tapa,Jakarta Barat,-6.166588,106.79544
B06649P,Jln. Pertanian III,Jakarta Selatan,-6.287641,106.84267
P00020,Buaran,Jakarta Timur,-6.215132,106.91768
B00551P,Gg. Saminten,Luar Jakarta,-6.379436,106.84923
B05266P,SMAN 38,Jakarta Selatan,-6.336201,106.83579
B02911P,Polsek Makasar,Jakarta Timur,-6.290974,106.8845
B00031P,Al Wathoniyah 1,Jakarta Timur,-6.192036,106.9353
B01079P,Jln. Giri Kencana Raya Cilangkap,Jakarta Timur,-6.340412,106.90292
B04175P,Sbr. Ps. Ujung Menteng,Jakarta Timur,-6.189773,106.96653
B05515P,St. Univ. Pancasila Jak Lingko,Jakarta Selatan,-6.338987,106.83458
B03855P,Sbr. Jln. Sungai Musi Sembar,Jakarta Utara,-6.130768,106.91963
B06044P,The Piano,Luar Jakarta,-6.094772,106.74292
P00284,Stasiun Jatinegara Arah Selatan,Jakarta Timur,-6.215541,106.87436
