halte_ID,halte_Name,halte_City,halteLat,halteLon
B05739P,The Wave,Jakarta Selatan,-6.214587,106.83642
B01170P,Jln. Jatipadang Poncol,Jakarta Selatan,-6.297767,106.83089
B00340P,Epiwalk Epicentrum,Jakarta Selatan,-6.217666,106.83547
B06803P,Jln. Kramat Jaya Raya,Jakarta Utara,-6.126441,106.916947
B05903P,WTC Matahari 2,Luar Jakarta,-6.266719,106.65469
B03131P,RS Dr Mintohardjo,Jakarta Pusat,-6.211193,106.81231
B05470P,St. LRT Boulevard Utara 2,Jakarta Utara,-6.159539,106.90573
B00560P,Gg. Service,Jakarta Timur,-6.297451,106.90346
B03315P,MH Thamrin 3,Jakarta Pusat,-6.187125,106.82378
B06817P,Pintu Tol Pondok Gede Selatan,Jakarta Timur,-6.289177,106.876882
B00402P,Gg. Ampera BMW Astra,Jakarta Selatan,-6.292546,106.790025
B06169P,Jln. Danau Sunter Barat 1,Jakarta Utara,-6.130709,106.85524
B00317P,Dittopad,Jakarta Pusat,-6.174759,106.84823
B04538P,Sbr. Taman Wiladatika,Luar Jakarta,-6.369769,106.89298
B05549P,Sunter Boulevard Barat 1,Jakarta Utara,-6.149527,106.88866
B05411P,SPBU Meruya Ilir,Jakarta Barat,-6.19749,106.75352
B00207P,Bulak Turi,Jakarta Utara,-6.104952,106.97016
B05851P,Velodrome 2,Jakarta Timur,-6.193324,106.88802
B01590P,Jln. SMP 171,Jakarta Timur,-6.313102,106.87528
B02731P,Pengadilan Agama 1A Jaktim,Jakarta Timur,-6.340105,106.87746
B05615P,Taman Malaka Barat 1D,Jakarta Timur,-6.231106,106.92698
B04894P,Simpang Kalisari Raya Lapan,Jakarta Timur,-6.339969,106.86403
