halte_ID,halte_Name,halte_City,halteLat,halteLon
B02298P,Masjid Darussalam Cipedak,Jakarta Selatan,-6.346656,106.81014
B03395P,Pal Batu 3,Jakarta Selatan,-6.225075,106.84149
P00022,Bulak Kapal 1,Luar Jakarta,-6.250708,107.02395
P00002,Ahmad Yani Bea Cukai,Jakarta Timur,-6.205526,106.87378
B04240P,Sbr. Premier Terrace,Jakarta Timur,-6.329219,106.87629
B03475P,Sbr. Cilincing Baru Raya,Jakarta Utara,-6.106928,106.9271
B05447P,Kota 1,Jakarta Barat,-6.137079,106.81431
B05704P,Term. Grogol,Jakarta Barat,-6.166565,106.79025
B02605P,Ps. Enjo Pisangan Lama,Jakarta Timur,-6.211289,106.8756
B04145P,Sbr. Ps. Hipli Semanan,Jakarta Barat,-6.156922,106.70563
B05129P,Simpang Rukun 1,Jakarta Timur,-6.308156,106.91758
B00156P,Blok A,Jakarta Pusat,-6.188462,106.81558
B03292P,Rusun Rempoa,Jakarta Selatan,-6.261641,106.7666
B00170P,Boulevard Janur Elok Raya 2,Jakarta Utara,-6.150553,106.90922
B04251P,Sbr. Puskesmas Kel. Dukuh,Jakarta Timur,-6.302682,106.88015
B06617P,Jln. Kampung Batu Tumbuh,Jakarta Utara,-6.13191,106.91791
