halte_ID,halte_Name,halte_City,halteLat,halteLon
P00039,Cikoko Stasiun Cawang Arah Barat,Jakarta Selatan,-6.243359,106.85815
B04977P,Simpang Mabes Hankam Raya Ceger,Jakarta Timur,-6.306299,106.88855
B01147P,Jln. H. Terin Pangkalan Jati,Luar Jakarta,-6.327961,106.80054
B03986P,Sbr. KPAI,Jakarta Pusat,-6.189345,106.833207
B00781P,Hotel Olive 1,Luar Jakarta,-6.217195,106.61882
B00775P,Hotel Kalisma KS Tubun,Jakarta Pusat,-6.188855,106.80824
B01157P,Jln. Industri 2,Luar Jakarta,-6.203092,106.62023
B04427P,Sbr. SMAN 50,Jakarta Timur,-6.219581,106.89599
B04114P,Sbr. Mushola Al Muhajirin Cibubur,Jakarta Timur,-6.360664,106.87505
B06771P,Sbr. SKKT Pondok Bambu,Jakarta Timur,-6.223134,106.895501
B00937P,Jln. Bima Kemanggisan,Jakarta Barat,-6.185818,106.78728
B00334P,EKS Komplek Gaya Motor,Jakarta Utara,-6.105771,106.93063
B01813P,Kanisius,Jakarta Pusat,-6.185327,106.83551
B01518P,Jln. Pucung 2 Munggang,Jakarta Timur,-6.278959,106.85078
B03400P,SDN Palmerah 07,Jakarta Barat,-6.205766,106.7965
B03938P,Sbr. Kel. Tanah Tinggi,Jakarta Pusat,-6.183851,106.8492
B01751P,Jembatan Kota Intan,Jakarta Barat,-6.132329,106.81055
