halte_ID,halte_Name,halte_City,halteLat,halteLon
P00074,Grogol 1,Jakarta Barat,-6.166824,106.78971
B05464P,St. Lenteng Agung 2,Jakarta Selatan,-6.331342,106.83467
B01677P,Jln. Teluk Mandar 2,Jakarta Timur,-6.238944,106.91004
B00855P,Jln. Anggrek Petukangan,Jakarta Selatan,-6.231319,106.75204
B06770P,Jln. Aneka Elok 2,Jakarta Timur,-6.223013,106.891085
B04365P,Sbr. SDN Pulo Gebang 20,Jakarta Timur,-6.208103,106.95923
B04820P,Simpang Gunung Sahari III,Jakarta Pusat,-6.167903,106.84174
B00192P,BSI Cengkareng,Jakarta Barat,-6.147973,106.72781
B00519P,Gg. Mulia Manggarai Selatan,Jakarta Selatan,-6.220622,106.84887
B02785P,Pertigaan Usman Harun,Jakarta Timur,-6.254863,106.87358
B06314P,Sbr. Gg. VIII Muara Baru,Jakarta Utara,-6.122885,106.80408
B06146P,Jln. Radjiman 2,Jakarta Timur,-6.190406,106.92334
B00623P,Gerbang Tol Tj. Duren,Jakarta Barat,-6.173231,106.79049
B00974P,Jln. Cek Do Abdul Rahman,Jakarta Timur,-6.29084,106.86563
B04995P,Simpang Manunggal Pintu 2,Jakarta Timur,-6.297193,106.89291
B00860P,Jln. Angkasa 1,Jakarta Pusat,-6.1508,106.84111
B00003P,Acacia Residence,Jakarta Selatan,-6.263358,106.75675
