halte_ID,halte_Name,halte_City,halteLat,halteLon
B06040P,Pantai Maju,Luar Jakarta,-6.093637,106.75068
B02627P,Ps. Kemayoran,Jakarta Pusat,-6.161032,106.8549
P00241,Sunter Kelapa Gading Arah Utara,Jakarta Utara,-6.1429,106.89076
B04684P,Seskoal 1,Jakarta Selatan,-6.238155,106.77231
B02311P,Masjid Jami Al Hidayah Tomang,Jakarta Barat,-6.171444,106.79616
B05796P,Transjakarta Pintu 1,Jakarta Timur,-6.252682,106.87358
B02106P,Kusuma Timur Vihara Dharma Bhakti,Jakarta Barat,-6.144916,106.78076
B04605P,Sbr. Jln. Cilincing Bakti,Jakarta Utara,-6.106478,106.93343
B04686P,Setiabudi Utara 2,Jakarta Selatan,-6.207513,106.8294
B06860P,Sbr. SMKN Jasalena Marunda,Jakarta Utara,-6.127631,106.956696
B02194P,Mall Taman Palem 2,Jakarta Barat,-6.139245,106.73032
B04928P,Simpang Kemang Utara Timur,Jakarta Selatan,-6.258318,106.8231
B01432P,Jln. Otista III Utara,Jakarta Timur,-6.23171,106.86936
B01860P,Kebayoran Baru Velbak 2,Jakarta Selatan,-6.239272,106.78492
B04859P,Simpang Jln. Kalibaru Timur VI,Jakarta Pusat,-6.169095,106.85209
B01230P,Jln. Kb. Bawang XIII,Jakarta Utara,-6.11557,106.88687
B03761P,Sbr. Jln. Lagoa Kanal,Jakarta Utara,-6.111783,106.8841
B01259P,Jln. Kemandoran VII Grogol Utara,Jakarta Selatan,-6.209631,106.78344
B03995P,Sbr. Lapangan Blok O Pengadegan,Jakarta Selatan,-6.248518,106.85791
B04831P,Simpang H. Jumat Kalisari,Jakarta Timur,-6.335765,106.85376
B05167P,Simpang Taman Malaka Utara Barat,Jakarta Timur,-6.230694,106.9284
B02652P,Ps. Pagi Kayu Putih Selatan,Jakarta Timur,-6.187645,106.8971
