halte_ID,halte_Name,halte_City,halteLat,halteLon
B01822P,Kantor Pos Kebayoran Lama,Jakarta Selatan,-6.249119,106.778
B02339P,Masjid Jami Attaubah 2,Jakarta Timur,-6.231559,106.87297
B01578P,Jln. Serdang,Jakarta Timur,-6.228906,106.91459
B00274P,Cipta Rasuna Said,Jakarta Selatan,-6.216146,106.83087
B03977P,Sbr. Komplek Pacul Mas,Jakarta Timur,-6.221005,106.89961
B01276P,Jln. Kesadaran Kali Malang,Jakarta Timur,-6.239286,106.88739
B05600P,Taman Jogging Kelapa Gading 1,Jakarta Utara,-6.161115,106.90612
B05661P,Taman Wahidin,Jakarta Pusat,-6.166873,106.83918
B05280P,SMAN 8,Jakarta Selatan,-6.218257,106.85954
B00535P,Gg. Pos Komodor Halim,Jakarta Timur,-6.265611,106.88321
B06784P,SMP PSKD 3,Jakarta Timur,-6.211524,106.858659
B04359P,Sbr. SDN Palmerah 09,Jakarta Selatan,-6.207764,106.78798
B06763P,Bumi Malaka 2,Jakarta Timur,-6.220415,106.924934
B04439P,Sbr. SMK Al Hidayah 1,Jakarta Selatan,-6.308208,106.81387
B01103P,Jln. H. Gari,Jakarta Selatan,-6.256091,106.75965
