halte_ID,halte_Name,halte_City,halteLat,halteLon
P00014,Bermis,Jakarta Timur,-6.178203,106.89859
P00090,Jembatan Dua,Jakarta Barat,-6.143279,106.79352
P00232,Stasiun Jatinegara Arah Utara,Jakarta Timur,-6.21542,106.8742
B01306P,Jln. KS Tubun II,Jakarta Barat,-6.1919,106.80579
B04798P,Simpang Dharmawangsa VIII,Jakarta Selatan,-6.253614,106.80792
B01643P,Jln. Taman Sari I,Jakarta Barat,-6.161249,106.82678
B06029P,Koperasi,Jakarta Selatan,-6.285978,106.83071
P00234,Stasiun Klender,Jakarta Timur,-6.213532,106.89866
B05885P,Wisma Atlet Radin Inten,Jakarta Timur,-6.223513,106.92322
B04292P,Sbr. RS Pelabuhan Jakarta,Jakarta Utara,-6.125076,106.91678
B06079P,Jln. Sunter Permai 1,Jakarta Utara,-6.131277,106.8625
B01261P,Jln. Kemang 1,Jakarta Selatan,-6.255574,106.8118
B01494P,Jln. Pinang IIIb,Jakarta Selatan,-6.308157,106.79798
B03826P,Sbr. Jln. Rawa Kepa IX,Jakarta Barat,-6.174075,106.80321
B00865P,Jln. Ar Ridho,Jakarta Timur,-6.308148,106.86935
B02833P,Pintu 2 Jembatan Semanan Raya,Jakarta Barat,-6.155916,106.70954
B05901P,WTC Mangga Dua,Jakarta Utara,-6.134694,106.8314
B01408P,Jln. Muncang,Jakarta Utara,-6.116164,106.91033
