halte_ID,halte_Name,halte_City,halteLat,halteLon
B02476P,Monas 2,Jakarta Pusat,-6.175999,106.82311
P00120,Kuningan Madya,Jakarta Selatan,-6.21341,106.8305
B00083P,Atrium 1,Jakarta Pusat,-6.177759,106.8412
P00200,Rawa Barat,Jakarta Selatan,-6.238947,106.81624
B00925P,Jln. Belimbing Terusan,Jakarta Utara,-6.115462,106.92147
B01547P,Jln. Rukem Jaya 2,Jakarta Timur,-6.178932,106.96168
B03396P,Kota Kasablanka,Jakarta Selatan,-6.224688,106.84246
B04934P,Simpang Kembangan Utara Bojong Raya,Jakarta Barat,-6.171175,106.73311
B00923P,Jln. Belanak II Rawamangun,Jakarta Timur,-6.200972,106.89065
B04119P,Sbr. Nabawi Islamic Shool,Jakarta Timur,-6.205377,106.89027
B05539P,STT PLN,Jakarta Barat,-6.168512,106.72742
B00412P,Gg. Balai Rakyat Balekambang,Jakarta Timur,-6.293289,106.85517
B03729P,Sbr. Jln. H. Ung,Jakarta Pusat,-6.165145,106.85231
B06571P,Flyover Raya Bogor 1,Jakarta Timur,-6.30669,106.8655
B05087P,Simpang Pori Gading Raya,Jakarta Timur,-6.209208,106.88149
B04706P,Simpang Arion,Jakarta Timur,-6.194109,106.89127
