halte_ID,halte_Name,halte_City,halteLat,halteLon
P00066,Gatot Subroto Jamsostek Arah Timur,Jakarta Selatan,-6.232602,106.82162
B03052P,Puskesmas Kel. Gunung,Jakarta Selatan,-6.239678,106.79024
B05660P,Taman Ut Aheme,Jakarta Timur,-6.227704,106.92256
B04950P,Simpang Kopi Kali Besar Barat,Jakarta Barat,-6.134507,106.81106
B00816P,ITC Roxy,Jakarta Pusat,-6.16737,106.80248
B03377P,SDN Johar Baru 10,Jakarta Pusat,-6.181262,106.86023
B04897P,Simpang Kampung Jembatan 1,Jakarta Timur,-6.208642,106.93576
B01135P,Jln. H. Raijin,Jakarta Timur,-6.272541,106.86378
B01238P,Jln. Kb. Nanas Selatan II,Jakarta Timur,-6.231955,106.87124
B06591P,Jln. Batu Tumbuh I,Jakarta Utara,-6.13187,106.91804
B05279P,SMAN 75,Jakarta Utara,-6.135264,106.92169
B05219P,Simpang Warung Sila Rindang,Jakarta Selatan,-6.345472,106.81167
