halte_ID,halte_Name,halte_City,halteLat,halteLon
B00320P,DPP FPI,Jakarta Pusat,-6.194368,106.80536
B00196P,Buaran Raya,Jakarta Timur,-6.220456,106.92176
P00026,Bundaran Senayan,Jakarta Selatan,-6.227869,106.80094
B02544P,Pacuan Kuda Pulo Mas 2,Jakarta Timur,-6.179981,106.88736
B01523P,Jln. Pulo Mas Barat VI,Jakarta Timur,-6.177823,106.88231
B06682P,Jln. Bisma Raya 2,Jakarta Utara,-6.132686,106.86793
B04157P,Sbr. Ps. Klender,Jakarta Timur,-6.212317,106.9009
B03974P,Sbr. Komplek Kodam Jaya,Jakarta Barat,-6.197871,106.77108
B05614P,Taman Mahoni,Jakarta Timur,-6.340472,106.87479
B00174P,Boulevard Pelepah Raya,Jakarta Utara,-6.159256,106.90317
B05076P,Simpang Pisangan Lama Selatan III,Jakarta Timur,-6.21387,106.87884
B02890P,Plumpang Ps. Ular,Jakarta Utara,-6.129105,106.89405
B01063P,Jln. Gading Ayu I,Jakarta Utara,-6.148155,106.90987
B04734P,Simpang Budaya Batu Ampar 2,Jakarta Timur,-6.272658,106.86094
B05149P,Simpang Seroja Cempaka,Jakarta Barat,-6.181809,106.7991
B02706P,Pedati 2,Jakarta Timur,-6.222237,106.87435
B02332P,Masjid Jami Assyakirin Kalimalang,Jakarta Timur,-6.239262,106.88963
B01759P,Jembatan Perempatan Cempaka Putih Timur,Jakarta Pusat,-6.176422,106.87311
