halte_ID,halte_Name,halte_City,halteLat,halteLon
B04647P,Sekolah Penabur Gunung Sahari,Jakarta Pusat,-6.170053,106.84024
B02525P,Mutiara Pulo Dukuh,Jakarta Timur,-6.302629,106.87781
B03885P,Sbr. Jembatan Sukamulya III,Jakarta Pusat,-6.170489,106.85205
B01947P,Kel. Srengseng,Jakarta Barat,-6.203472,106.75694
B06285P,Kantor Kelurahan Baru,Jakarta Timur,-6.323671,106.8512
B05479P,St. LRT Velodrome 3,Jakarta Timur,-6.19151,106.89108
B02045P,Komplek Keuangan,Jakarta Selatan,-6.234028,106.84417
B04583P,Sbr. Villa Cibubur Indah,Jakarta Timur,-6.360054,106.88891
B02434P,Metric PIK,Jakarta Utara,-6.114346,106.75527
B06909P,Slipi Petamburan 3,Jakarta Barat,-6.200982,106.799123
B02542P,Pabrik Plastik Sawah Mede,Jakarta Barat,-6.096407,106.71066
B05306P,SMK Tunas Markatin,Jakarta Timur,-6.196619,106.88842
B01480P,Jln. Pertanian II,Jakarta Selatan,-6.302022,106.77751
B04321P,Sbr. SD Kartika X-4,Jakarta Selatan,-6.259265,106.75617
B05289P,SMK Averus Pondok Pinang,Jakarta Selatan,-6.274852,106.77358
B05389P,SMPN 78,Jakarta Pusat,-6.173538,106.85226
B01090P,Jln. H Emuntipala I,Jakarta Timur,-6.27689,106.8773
