halte_ID,halte_Name,halte_City,halteLat,halteLon
B00102P,Balai Kota 1,Jakarta Pusat,-6.180598,106.82847
P00019,BTC,Luar Jakarta,-6.258292,107.02069
B04542P,Sbr. TDP,Jakarta Timur,-6.245574,106.90948
B04671P,Selapa Polri,Jakarta Selatan,-6.286492,106.77119
P00243,Taman Kota,Jakarta Barat,-6.157176,106.75789
B05570P,Taman Anggrek,Jakarta Barat,-6.17624,106.79281
B06579P,Blok M Jalur 4,Jakarta Selatan,-6.243474,106.80188
B02565P,Pangeran Jayakarta 2,Jakarta Utara,-6.137528,106.81757
B06632P,Buncit Indah 2,Jakarta Selatan,-6.274071,106.83047
B02755P,Perpustakaan Nasional,Jakarta Pusat,-6.180673,106.82643
B06468P,Jln. Perjuangan Raya 3,Jakarta Utara,-6.136313,106.90448
B01610P,Jln. Sungai Sambas VI,Jakarta Selatan,-6.246441,106.7978
B04510P,Sbr. St. Taman Kota,Jakarta Barat,-6.158617,106.75717
B03125P,RS Bhakti Mulia,Jakarta Barat,-6.199881,106.80092
B05328P,SMKN Jasalena Marunda,Jakarta Utara,-6.127384,106.95669
B06042P,Melody Golf 2,Luar Jakarta,-6.091992,106.74599
B04682P,Sentraland Cengkareng,Jakarta Barat,-6.139078,106.739378
B05342P,SMPN 124,Jakarta Selatan,-6.258975,106.82624
B05759P,TK Tarakanita 5,Jakarta Timur,-6.202111,106.88295
B04985P,Simpang Mandala Selatan Raya,Jakarta Barat,-6.175717,106.79909
B02488P,MTsN 5,Jakarta Utara,-6.103478,106.93916
B00538P,Gg. Randu,Jakarta Timur,-6.221883,106.89946
B04630P,Sekolah Fatimiyah Perdana Kusuma,Jakarta Timur,-6.249936,106.88003
B06691P,Sbr. SDN Pademangan Timur 05 07,Jakarta Utara,-6.132995,106.84423
B03935P,Sbr. Kel. Sumur Batu,Jakarta Pusat,-6.164306,106.87132
